pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents
2021-09-09,https://www.fool.com/investing/2021/09/10/3-top-us-stocks-to-watch-in-september/,0.3064073055967447,0.9999645948410034,0.30642073010423254,3,0.0062181976654765445,0.9062252181635038,0.006818774483717309,,,,,,,,,,0.0062181976654765445,0.9062252181635038,0.006818774483717309,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,https://www.fool.com/investing/2021/09/10/why-zynga-stock-popped-8-today/,1.0677441327504709,0.9999638199806213,1.0677929360638678,2,0.007958040496039535,2.1276278316316963,,,,,,,,,,,0.007958040496039535,2.1276278316316963,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,https://www.benzinga.com/news/21/09/22869161/apple-plans-to-go-solo-with-car-project-to-avoid-potential-delays-report,0.1485375526512506,0.9999674558639526,0.14854387926016577,2,0.2908048238097514,0.006282934710580088,,,,,,,,,,,0.2908048238097514,0.006282934710580088,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,https://www.benzinga.com/pressreleases/21/09/n22886282/thinking-about-trading-options-or-stock-in-apple-ford-palantir-technologies-nio-or-micron-technolo,0.14601776392920218,0.9999721050262451,0.14602183720451864,1,0.14602183720451864,,,,,,,,,,,,0.14602183720451864,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,http://feeds.benzinga.com/~r/benzinga/tech/~3/OhvJBKJFjRg/apple-charts-big-plans-for-apple-tv-including-taking-on-netflix-disney-and-amazon-prime,0.007696133234466102,0.9988230168819427,0.007705920283469955,4,0.007762248532747487,0.00841650403256296,0.00836197284492108,0.006282955723648294,,,,,,,,,0.007762248532747487,0.00841650403256296,0.00836197284492108,0.006282955723648294,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,http://feeds.benzinga.com/~r/benzinga/media/~3/5F90Q5XC9iw/apple-shares-slide-following-judges-ruling-in-epic-games-app-store-lawsuit,-0.6044562642090202,-0.25443987051645917,0.7958793132797136,3,0.007937156098496326,2.373417839968196,0.006282943772448515,,,,,,,,,,0.007937156098496326,2.373417839968196,0.006282943772448515,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,https://www.fool.com/investing/2021/09/11/2-stocks-that-jumped-friday-despite-a-terrible-mar/,0.006985716711899162,0.9998545944690704,0.006986643127515509,2,0.006239571214924653,0.0077337150401063665,,,,,,,,,,,0.006239571214924653,0.0077337150401063665,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,https://www.benzinga.com/news/21/09/22879767/apple-car-said-to-get-a-new-chief-what-you-need-to-know,-0.07853445997055938,4.437565803527832e-05,0.08483193040801859,2,0.16338093489269848,0.0062829259233387,,,,,,,,,,,0.16338093489269848,0.0062829259233387,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,https://www.fool.com/investing/2021/09/11/got-1000-4-buffett-stocks-to-buy-and-hold-forever/,0.33616843614039515,0.9999730587005615,0.3361774931989039,1,0.3361774931989039,,,,,,,,,,,,0.3361774931989039,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,https://www.benzinga.com/news/21/09/22888739/apple-shares-slide-following-judges-ruling-in-epic-games-app-store-lawsuit,-0.6044562642090202,-0.25443987051645917,0.7958793132797136,3,0.007937156098496326,2.373417839968196,0.006282943772448515,,,,,,,,,,0.007937156098496326,2.373417839968196,0.006282943772448515,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,http://feeds.benzinga.com/~r/benzinga/media/~3/mpVkKH7ARqw/apple-car-said-to-get-a-new-chief-what-you-need-to-know,-0.07853445997055938,4.437565803527832e-05,0.08483193040801859,2,0.16338093489269848,0.0062829259233387,,,,,,,,,,,0.16338093489269848,0.0062829259233387,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,https://www.benzinga.com/news/21/09/22890701/apple-charts-big-plans-for-apple-tv-including-taking-on-netflix-disney-and-amazon-prime,0.007696133234466102,0.9988230168819427,0.007705920283469955,4,0.007762248532747487,0.00841650403256296,0.00836197284492108,0.006282955723648294,,,,,,,,,0.007762248532747487,0.00841650403256296,0.00836197284492108,0.006282955723648294,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,http://feeds.benzinga.com/~r/benzinga/news/legal/~3/kKle6ywI4UY/apple-manager-who-complained-to-labor-relations-board-allegedly-fired-for-disclosing-confidential-pr,-0.000978211609301176,-2.6166439056396484e-05,0.007261000081528239,2,0.008239086932356393,0.006282913230700084,,,,,,,,,,,0.008239086932356393,0.006282913230700084,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,http://feeds.benzinga.com/~r/benzinga/media/~3/AWemG8xxoTk/fast-money-halftime-report-picks-for-september-10,0.006055342519050438,0.9999731779098511,0.0060555049403498455,1,0.0060555049403498455,,,,,,,,,,,,0.0060555049403498455,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,https://www.benzinga.com/media/21/09/22892661/fast-money-halftime-report-picks-for-september-10,0.006055342519050438,0.9999731779098511,0.0060555049403498455,1,0.0060555049403498455,,,,,,,,,,,,0.0060555049403498455,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,https://www.fool.com/investing/2021/09/12/3-dow-jones-stocks-to-buy-hand-over-fist-right-now/,0.19736355367129693,0.9999754428863525,0.19736841549995265,2,0.2604089971827378,0.13432783381716754,,,,,,,,,,,0.2604089971827378,0.13432783381716754,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,https://www.benzinga.com/news/21/09/22898334/apple-issues-a-warning-on-iphone-camera-performance,0.007624642790791723,0.948249340057373,0.008040757286823316,1,0.008040757286823316,,,,,,,,,,,,0.008040757286823316,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,https://www.fool.com/investing/2021/09/13/apples-epic-loss-is-a-big-win-for-spotify/,0.18699226296494081,0.5806907892227173,0.19553709313240247,5,0.0072792066202807355,0.008318615710549817,0.008393117073619533,0.945452501032418,0.008242025225144417,,,,,,,,0.0072792066202807355,0.008318615710549817,0.008393117073619533,0.945452501032418,0.008242025225144417,,,,,,,,,,,,,,,,,,,,,,,
