pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_21_rel,sub_22_rel,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents,sub_21_sents,sub_22_sents
2021-05-27,http://www.zacks.com/stock/news/1615782/vmware-vmw-beats-q1-earnings-and-revenue-estimates?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_4-1615782,0.7614245246527187,0.9990509152412415,0.7621492373031203,2,0.7637695611187931,0.7605289134874476,,,,0.7637695611187931,0.7605289134874476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,https://www.benzinga.com/news/earnings/21/05/21312819/earnings-scheduled-for-may-27-2021,0.009485236684647095,0.9903647303581238,0.009577518659430812,1,0.009577518659430812,,,,,0.009577518659430812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-745F-45986724533C%7D&siteid=rss&rss=1,0.1359119084475086,0.999964714050293,0.13591622489854943,2,0.010222886232035816,0.26160956356506304,,,,0.010222886232035816,0.26160956356506304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,http://www.zacks.com/stock/news/1619662/vmware-vmw-q1-earnings-beat-estimates-revenues-rise-y-y?cid=CS-ZC-FT-analyst_blog|earnings_article-1619662,0.20587861004515973,0.9813829779624939,0.2061092773474011,5,0.4487206744095458,0.013738655460110771,0.48831961715563516,0.06937740190309594,0.010390037808618002,0.4487206744095458,0.013738655460110771,0.48831961715563516,0.06937740190309594,0.010390037808618002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,https://www.benzinga.com/news/earnings/21/05/21340337/pe-ratio-insights-for-vmware,0.1427830006048161,0.9966402053833008,0.14309393524985312,2,0.010240797725041901,0.27594707277466435,,,,0.010240797725041901,0.27594707277466435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.fool.com/earnings/call-transcripts/2021/06/01/vmware-inc-vmw-q1-2022-earnings-call-transcript/?source=iedfolrf0000001,0.173799626458953,0.9924217868934978,0.17388354987830065,22,0.010510917806170979,0.013292785374772364,0.09162367994088598,0.5403978728433122,0.2797824021519231,0.010510917806170979,0.013292785374772364,0.09162367994088598,0.5403978728433122,0.2797824021519231,0.009938909484897096,0.009369358003381791,0.22228737278805938,0.2800110109076479,0.3019725637112175,0.14674077336171237,0.010031834835664399,0.009927414722094787,0.22852605625654177,0.31591572919780536,0.5122359715639065,0.46792253042060505,0.09988818434106239,0.09659366948441626,0.0832332490366113,0.08538812121251761,0.0098476898774079,0.009938909484897096,0.009369358003381791,0.22228737278805938,0.2800110109076479,0.3019725637112175,0.14674077336171237,0.010031834835664399,0.009927414722094787,0.22852605625654177,0.31591572919780536,0.5122359715639065,0.46792253042060505,0.09988818434106239,0.09659366948441626,0.0832332490366113,0.08538812121251761,0.0098476898774079
2021-06-12,https://www.marketwatch.com/story/how-tech-companies-are-bringing-workers-back-to-the-office-slowly-and-with-social-incentives-11623282583,0.008248655322692386,0.7836750149726868,0.010799062139378809,2,0.009807994359505147,0.011790129919252473,,,,0.009807994359505147,0.011790129919252473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-16,https://www.zacks.com/research-daily/1717830/top-analyst-reports-for-chevron-accenture-anheuser-busch,0.13902642330518616,0.9999639987945557,0.13903142860421056,1,0.13903142860421056,,,,,0.13903142860421056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-17,https://www.zacks.com/stock/news/1721767/the-zacks-analyst-blog-highlights-chevron-accenture-anheuser-busch-inbev-vmware-and-barclays,0.12180989860941427,0.9998466074466705,0.12183034484698599,2,0.1080675495754993,0.13559314011847268,,,,0.1080675495754993,0.13559314011847268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,https://www.zacks.com/stock/news/1757753/hewlett-packards-hpe-zerto-buyout-to-boost-greenlake-offerings,0.3053040880064769,0.9927869737148285,0.30538615684705933,2,0.6003890498291755,0.010383263864943164,,,,0.6003890498291755,0.010383263864943164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-08,https://www.marketwatch.com/story/the-jedi-reboot-allows-u-s-to-correct-its-mistake-11625687703,0.5666745279851705,0.9999767541885376,0.5666877011006284,1,0.5666877011006284,,,,,0.5666877011006284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,https://www.benzinga.com/news/21/07/22140442/a-british-trust-managing-39m-in-assets-sells-doordash-and-vmware-holdings,0.15914844703172776,3.1113624572753906e-05,0.16945647298617625,2,0.01030225627076806,0.3286106897015844,,,,0.01030225627076806,0.3286106897015844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,https://www.marketwatch.com/story/nvidia-earnings-will-be-a-data-center-show-but-dont-miss-the-software-on-the-side-stage-11629131020,0.5087474042712706,0.9999512434005737,0.5087722102741262,1,0.5087722102741262,,,,,0.5087722102741262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,https://www.benzinga.com/trading-ideas/long-ideas/21/08/22549837/this-robot-run-large-cap-etf-has-less-apple-microsoft-amazon-facebook-compared-to-spy-an,-0.009794025546127398,-0.999783456325531,0.009796146839759717,1,0.009796146839759717,,,,,0.009796146839759717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-19,https://www.zacks.com/stock/news/1784324/earnings-preview-vmware-vmw-q2-earnings-expected-to-decline,-0.09733504067296057,0.3450097441673279,0.1922527125288397,3,0.48030207020443644,0.08462103560220988,0.011835031779872753,,,0.48030207020443644,0.08462103560220988,0.011835031779872753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,https://www.zacks.com/stock/news/1786014/factors-to-note-ahead-of-vmwares-vmw-q2-earnings-release,0.27931740376063524,0.9977567990620931,0.27934731083446657,3,0.5732819805809295,0.2543636281995502,0.010396323722919827,,,0.5732819805809295,0.2543636281995502,0.010396323722919827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,https://www.zacks.com/stock/news/1787489/vmware-vmw-surpasses-q2-earnings-and-revenue-estimates,0.7614103811701733,0.9990323185920715,0.7621492373031203,2,0.7637695611187931,0.7605289134874476,,,,0.7637695611187931,0.7605289134874476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,https://www.marketwatch.com/story/its-been-the-wrong-year-to-sell-in-may-and-go-away-the-bull-market-seems-unstoppable-experts-say-11629973348,-0.8681040318223997,-0.9901784658432007,0.8767147153449285,1,0.8767147153449285,,,,,0.8767147153449285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,https://www.benzinga.com/news/earnings/21/08/22677204/thursdays-market-minute-to-taper-or-not-to-taper-that-is-the-question,0.009500792521836002,0.9980771541595459,0.009519096276516184,1,0.009519096276516184,,,,,0.009519096276516184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,https://www.zacks.com/stock/news/1788058/dell-q2-earnings-beat-revenues-up-on-solid-commercial-demand,0.010647107640359442,0.9690199494361877,0.010969448813989553,2,0.011536585096142023,0.01040231253183708,,,,0.011536585096142023,0.01040231253183708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,https://www.fool.com/earnings/call-transcripts/2021/08/27/vmware-inc-vmw-q2-2022-earnings-call-transcript/,0.2520695044772177,0.9808774352073669,0.25227632036327463,15,0.010510908212896958,0.013400685671987754,0.22360431988126597,0.4819325158772231,0.22700703581880075,0.010510908212896958,0.013400685671987754,0.22360431988126597,0.4819325158772231,0.22700703581880075,0.27174677106702394,0.2266254721480916,0.012565017826944913,0.009697486936220398,0.29430607427046707,0.011798596671465123,0.2904150395550054,0.012657660712468337,0.48915224941105334,1.2087249713882051,,,,,,,,0.27174677106702394,0.2266254721480916,0.012565017826944913,0.009697486936220398,0.29430607427046707,0.011798596671465123,0.2904150395550054,0.012657660712468337,0.48915224941105334,1.2087249713882051,,,,,,,
2021-08-27,https://www.zacks.com/stock/news/1787769/vmware-vmw-q2-earnings-beat-estimates-revenues-rise-yy,0.12451681092101959,0.5981096267700196,0.2999286368605977,5,0.43792177346980016,0.26113342358278935,0.2453194790234035,0.275597836753251,0.27967067147374436,0.43792177346980016,0.26113342358278935,0.2453194790234035,0.275597836753251,0.27967067147374436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,https://www.marketwatch.com/story/heres-what-the-fed-will-do-if-it-follows-what-powell-said-at-last-years-jackson-hole-address-11630060089,0.72796151296296,0.9715041518211365,0.749313846573231,1,0.749313846573231,,,,,0.749313846573231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,https://www.fool.com/investing/2021/08/27/why-vmware-stock-is-diving-today/,-0.18625035072581353,-0.9998956918716431,0.18627646498658054,2,0.012144819269522985,0.3604081107036381,,,,0.012144819269522985,0.3604081107036381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,https://www.zacks.com/stock/news/1790322/hewlett-packard-hpe-completes-cloud-firm-zertos-buyout,0.3105091109710467,0.9927879273891449,0.3105907238773672,2,0.6107981838897912,0.010383263864943164,,,,0.6107981838897912,0.010383263864943164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,https://www.marketwatch.com/story/qualtrics-has-big-expansion-plans-in-europe-1-000-jobs-11630534030,0.010030608520399338,0.9999761581420898,0.01003084767444431,1,0.01003084767444431,,,,,0.01003084767444431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,https://www.zacks.com/stock/news/1792877/zscaler-zs-to-report-q4-earnings-whats-in-the-cards,0.2614823703696451,0.9999700784683228,0.26149019455678485,1,0.26149019455678485,,,,,0.26149019455678485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,https://www.benzinga.com/news/21/09/23070185/dell-rolls-out-share-buyback-of-up-to-5b-annual-dividend-up-to-1b,0.08233096786148199,0.9999710321426392,0.08233335288230433,1,0.08233335288230433,,,,,0.08233335288230433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,https://www.zacks.com/stock/news/1800801/dell-offers-long-term-outlook-launches-share-buyback-program,0.36099801040632745,0.9690760970115662,0.361327931727886,2,0.7122535509239349,0.01040231253183708,,,,0.7122535509239349,0.01040231253183708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,https://www.fool.com/investing/2021/09/26/dell-is-about-to-become-a-great-dividend-stock/,0.429259742675967,0.999089519182841,0.42981227137618205,3,0.6125157567578096,0.28413579180677184,0.39278526556396465,,,0.6125157567578096,0.28413579180677184,0.39278526556396465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
