pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents
2021-06-18,https://www.zacks.com/stock/news/1727119/oil-gas-stock-roundup-headlined-by-enbridge-magellan-occidentals-divestments,0.727559480171292,0.9999578595161438,0.7275904364672805,2,0.6664296244218795,0.7887512485126815,,,,,0.6664296244218795,0.7887512485126815,,,,
2021-06-22,https://www.zacks.com/stock/news/1747143/the-zacks-rank-explained-how-to-find-strong-buy-oils-and-energy-stocks,0.05308918635978892,0.9999086856842041,0.05309403460523174,1,0.05309403460523174,,,,,,0.05309403460523174,,,,,
2021-06-23,https://www.investing.com/analysis/bullish-on-amc-consider-a-cashsecured-put-option-200587679,0.1639927498698514,0.9999629259109497,0.16399882997707813,1,0.16399882997707813,,,,,,0.16399882997707813,,,,,
2021-06-23,https://www.zacks.com/commentary/1753264/q2-earnings-season-gets-underway,-1.5106199004609653,-0.9998082518577576,1.5109096145726557,1,1.5109096145726557,,,,,,1.5109096145726557,,,,,
2021-06-24,https://www.zacks.com/stock/news/1753894/imperial-imo-gets-tsx-nod-to-buy-back-5-outstanding-shares,0.7899723138077773,0.9954347014427185,0.7901218119281852,2,0.02883048680134331,1.551413137055027,,,,,0.02883048680134331,1.551413137055027,,,,
2021-06-24,https://www.zacks.com/stock/news/1753480/eia-oil-supply-data-reveals-a-bullish-raft-of-indicators,0.7059552563313458,0.9999746084213257,0.7059731821049412,1,0.7059731821049412,,,,,,0.7059731821049412,,,,,
2021-06-25,https://www.fool.com/investing/2021/06/25/better-buy-chevron-vs-exxon/,-0.7539205892735845,-0.8955528736114502,0.8418493329526012,1,0.8418493329526012,,,,,,0.8418493329526012,,,,,
2021-06-25,https://www.zacks.com/stock/news/1754179/why-you-shouldnt-bet-against-exxonmobil-xom-stock,0.041151358593061134,0.9999768137931824,0.04115230492834633,2,0.02920911138179586,0.05309549847489679,,,,,0.02920911138179586,0.05309549847489679,,,,
2021-06-26,https://www.marketwatch.com/story/heres-how-the-rise-of-the-retail-investor-is-powering-some-etf-moves-11624549146,0.1881484576125036,0.9870789051055908,0.19061136514955385,1,0.19061136514955385,,,,,,0.19061136514955385,,,,,
2021-06-26,https://www.fool.com/investing/2021/06/26/these-oil-stocks-have-massive-upside-if-oil-prices/,1.3369407082609133,0.9999720454216003,1.3369794788845661,2,1.6334320343142006,1.0405269234549315,,,,,1.6334320343142006,1.0405269234549315,,,,
2021-06-28,https://www.zacks.com/stock/news/1755207/shell-rdsa-to-acquire-bps-275-stake-in-the-shearwater-hub,0.9657177539223347,0.9999736547470093,0.9657431966711751,1,0.9657431966711751,,,,,,0.9657431966711751,,,,,
2021-06-29,https://www.zacks.com/stock/news/1755785/chevron-cvx-wont-trim-its-oil-gas-business-for-renewables,-0.14719358985874162,-0.7546647191047668,0.19504501288115386,1,0.19504501288115386,,,,,,0.19504501288115386,,,,,
2021-06-30,https://www.zacks.com/commentary/1756306/q2-earnings-growth-reflects-more-than-easy-comps,-1.407623855015894,-0.9991520643234253,1.408818442435051,1,1.408818442435051,,,,,,1.408818442435051,,,,,
2021-06-30,https://www.fool.com/investing/2021/06/29/exxon-has-rallied-but-im-still-glad-i-switched-to/,0.05807808988350018,0.9982384443283081,0.058180578211030134,1,0.058180578211030134,,,,,,0.058180578211030134,,,,,
2021-06-30,https://www.investing.com/analysis/3-leading-shale-oil-drillers-to-bet-on-as-wti-crude-nears-75-200588986,0.8057067769136594,0.9999767541885376,0.8057255066568776,1,0.8057255066568776,,,,,,0.8057255066568776,,,,,
2021-07-01,https://www.zacks.com/stock/news/1756487/exxonmobil-xom-divests-santoprene-to-celanese-for-115b,0.03902769945593405,0.969554603099823,0.04025322486341273,1,0.04025322486341273,,,,,,0.04025322486341273,,,,,
2021-07-01,https://www.zacks.com/stock/news/1756506/zacks-earnings-trends-highlights-marriott-general-motors-exxonmobil-and-united-airlines,0.7532710537262086,0.5418688058853149,1.3901354821403695,1,1.3901354821403695,,,,,,1.3901354821403695,,,,,
