pub_date,relevance,sentiments,scores,Doc_Volume,high,low,open,close,volume
2021-06-04,0.03583382222916115,0.9989473223686218,0.03579610076605373,1,233.8000030517578,232.07000732421875,233.44000244140625,233.3800048828125,1615200
2021-06-07,0.4842388445754578,-0.022261977195739743,0.1834868730241208,2,234.07000732421875,231.16000366210938,234.0,231.69000244140625,1877000
2021-06-08,0.2462223447154117,0.5501904487609863,0.0820575048723702,3,233.97999572753903,231.33999633789062,231.5,232.63999938964844,2106200
2021-06-09,0.03408370053052145,-0.9942864775657654,-0.03388896254289858,1,234.32000732421875,231.4499969482422,232.97999572753903,231.47000122070312,1982200
2021-06-10,0.03688144499314022,-0.991726279258728,-0.03657629821673238,1,234.8999938964844,231.92999267578125,232.0500030517578,234.58999633789062,2534000
2021-06-11,0.04409743656447939,-0.9946556329727172,-0.04387124452679854,5,237.5,234.7100067138672,235.0,236.92999267578125,2654300
2021-06-14,0.03513599218114149,-0.8924144506454468,-0.03133696229257334,1,237.7700042724609,234.80999755859366,237.17999267578125,236.97999572753903,1836800
2021-06-16,0.6051128171071961,0.9801402290662132,0.5984550913270567,3,237.27999877929688,233.77999877929688,237.2100067138672,235.5800018310547,2951700
2021-06-18,0.2473959043878565,-0.00567195812861121,-0.10013579546684263,2,232.88999938964844,228.82000732421875,231.47000122070312,229.6199951171875,4408200
2021-06-21,0.7241796993837228,-0.4749657660722733,-0.18801378737630314,2,233.22999572753903,229.47000122070312,230.6300048828125,232.8999938964844,2193000
2021-06-22,0.21987146406014413,0.14165838062763214,0.028878984681346018,3,234.8600006103516,232.42999267578125,233.4900054931641,233.8800048828125,1758300
2021-06-23,0.05606222207835939,-0.02027447422345476,0.016198248972711,5,234.4499969482422,232.6999969482422,233.3000030517578,233.2400054931641,1701500
2021-06-24,0.03982630471926039,-0.03890750805536906,-0.003372372617812473,3,235.16000366210938,232.7400054931641,234.1000061035156,233.3300018310547,1839800
2021-06-25,0.15436803631921586,-0.0167386531829834,0.11496357456780527,2,233.41000366210938,232.33999633789062,232.7400054931641,232.4199981689453,3000100
2021-06-28,0.19408616021159208,0.3852502852678299,-0.009611807209428102,2,232.75,230.00999450683602,232.6699981689453,231.08999633789062,2901700
2021-06-30,0.04286861851967602,-0.3307001491387685,-0.014735703528161082,3,232.25,230.6000061035156,230.9199981689453,230.9900054931641,2450700
2021-07-01,1.6633818965811278,-0.9911051392555236,-1.648586346246156,1,232.3999938964844,230.75,231.41000366210938,232.2700042724609,2210500
2021-07-06,0.2581408769558116,-0.6602558692296346,0.02148810996234951,3,233.8999938964844,231.0,233.66000366210938,232.75,1762700
2021-07-07,0.036613838245960026,-0.9990158081054688,-0.03657780320313067,1,234.9900054931641,231.72000122070312,231.9199981689453,234.6300048828125,2069400
2021-07-08,0.2749077385214173,0.4982765018939972,0.2555162040710713,2,233.8300018310547,231.94000244140625,232.9499969482422,232.83999633789062,1932600
2021-07-09,0.2389089452046751,-0.007552266120910644,-0.026215519918581072,2,236.22999572753903,233.05999755859366,234.07000732421875,235.67999267578125,2560500
2021-07-12,0.4284679724809055,-0.09714801443947686,0.30330058371588137,3,236.2400054931641,234.5,234.58999633789062,235.6100006103516,2158600
2021-07-13,0.4707427631831826,0.32844016949335736,0.041047929635702106,1,237.47000122070312,235.1999969482422,235.66000366210938,236.1699981689453,1884600
2021-07-14,0.2560458753321345,0.16322647862964207,-0.03270041498452125,6,239.0500030517578,236.63999938964844,237.02999877929688,237.1300048828125,1993200
2021-07-15,0.03659341387422405,0.8444809317588806,0.03090244024474308,1,237.38999938964844,234.9199981689453,236.58999633789062,236.8800048828125,2165800
2021-07-16,0.8021256642165663,-0.4772991538047791,0.10252702428303656,4,237.8800048828125,234.3800048828125,237.7899932861328,234.75,1680900
2021-07-20,0.7630630942447512,0.9885183870792389,0.7540095488292125,1,235.5200,230.2149,230.6500,234.2700,3275605
2021-07-21,0.9891567759148808,0.6333552896976471,0.5067980785612296,2,238.1100,235.2200,235.9800,235.9300,2147029
2021-07-22,0.8313390079369938,0.9999759197235107,0.8313189653421705,2,239.6850,235.1600,235.6500,238.6700,2538299
2021-07-23,1.1394114066432324,0.939038070894423,1.0927470465385396,7,245.0500,239.6000,240.1300,242.9600,3996402
2021-07-26,0.9551158982455253,0.5769985616207123,0.6224391647664066,4,244.5700,241.5953,242.0000,243.9800,2638431
2021-07-27,1.1360622875128359,0.33341872692108154,0.3841491082415835,3,247.0500,244.0600,244.1700,246.3500,3135186
2021-07-28,1.0369790499018559,0.7499714543422064,0.8096558000679035,8,243.8000,239.3500,242.5000,241.7800,4948543
2021-07-29,0.8438799399104931,0.3948921759923299,0.4072606258213252,3,245.2000,242.9787,243.3200,244.0200,2518392
2021-07-30,0.8708239711497079,0.9992497165997823,0.8702596664049606,1,245.4100,242.2100,243.8500,242.7100,2336831
2021-08-02,1.041785130165982,0.5844320863485336,0.6326536154092864,2,244.6760,239.6900,244.2400,240.1000,2693869
2021-08-03,1.0984904072509538,0.6960652843117714,0.8651155111719883,6,239.9500,235.2500,239.5600,236.9500,3300009
2021-08-04,0.8598971242531362,0.9081118702888489,0.7730947629137691,1,236.6000,233.0500,236.4500,234.8300,2240575
2021-08-05,1.0491166676123937,0.9999772310256958,1.0490927804565628,1,236.8099,234.3400,235.7400,236.4200,2230520
2021-08-06,0.7238987399087438,0.9987204670906067,0.7229875408004627,2,237.1400,235.6700,236.6800,236.2600,1558759
2021-08-09,0.750439336936358,0.49507853388786316,0.388199986079511,2,236.0700,234.0300,235.7900,234.6800,2093074
2021-08-10,1.0594515232093806,0.9999757409095764,1.0594256639255617,1,235.1000,233.2350,235.1000,233.4500,2027812
2021-08-11,0.9638390711403833,-0.22747284173965454,-0.2663547961631043,2,235.9390,233.7500,234.1900,235.5500,1969137
2021-08-12,0.7130574827773937,0.9999603033065796,0.7130291767531087,1,236.7600,235.0500,236.0000,236.6700,1491013
2021-08-16,0.8252337906367819,0.6507502992947897,0.5098180734100016,2,241.0500,238.5600,239.0000,240.9700,2175409
2021-08-17,0.8296210348235032,0.999969998995463,0.829596819757804,3,240.8400,238.2100,240.3500,240.2800,1651984
2021-08-18,1.2074080751408824,0.9989120960235596,1.2060949400791694,2,239.7600,237.7800,239.4400,238.0800,2215750
2021-08-19,2.001137960507835,0.9999570548534393,2.0010781259104986,4,238.1200,236.0650,236.6800,237.2300,1455420
2021-08-20,1.456307739720907,0.4999956786632538,1.0686367161214465,2,239.3900,236.3200,236.9600,238.4900,1989849
2021-08-23,0.8016449471299445,0.978652685880661,0.7830779899939393,2,240.0700,237.9875,239.4600,239.6600,2086876
2021-08-24,1.45986824921322,0.973907470703125,1.4217765941510465,1,240.3900,238.3200,240.3900,238.4300,1687672
2021-08-25,0.8718065854327581,0.9969343990087509,0.8687856213465424,2,239.6000,237.8400,237.9300,238.8300,1668152
2021-08-26,0.8679684822514038,-0.9964769780635834,-0.8651876937651195,2,238.9150,235.9200,238.7900,236.9500,2008052
2021-08-27,0.9928733159685481,0.9881414100527763,0.9815869413749225,4,238.3690,236.3735,237.4300,237.4800,1784024
2021-08-30,0.9857634620876251,0.9999711513519287,0.9857350241444258,1,237.7600,235.8550,237.3400,236.5900,2245565
2021-08-31,0.8935436933221298,-0.716130793094635,-0.6398941537634861,1,237.7300,234.6700,235.7500,237.4600,2938351
2021-09-01,1.072430486542431,0.6521888375282288,0.3468751147024118,3,239.0400,237.2100,237.8800,238.1500,2197240
2021-09-02,1.193240141841518,-0.5187659442424775,-0.484314025356153,5,239.9500,238.3800,239.2000,239.8700,2140253
2021-09-03,1.0796203202443917,0.36714248061180116,0.2879181205174737,5,239.6500,237.5100,238.3900,238.8200,1339289
2021-09-07,1.054334573722364,0.42933106422424316,0.48128351659298974,7,238.6100,235.9500,238.6100,236.1900,1820118
2021-09-08,1.454869495182227,0.9999565631151199,1.4548085225488507,4,239.4600,236.0000,236.8000,238.6200,2718376
2021-09-09,1.1813341514552262,0.703877615077155,0.8878399283294736,7,241.4300,237.7700,238.4200,238.6100,2992467
2021-09-10,0.9213713052232203,5.6183338165283204e-05,0.06992056691498741,5,241.3200,239.0400,240.3200,239.1800,2035199
2021-09-14,1.3254984938883898,0.9984279498457909,1.322283515997704,4,242.2500,239.5000,241.7300,241.1300,2013793
2021-09-15,1.263664027303264,2.6166439056396484e-05,-0.30343483457895865,2,241.2700,238.1800,240.4700,240.9800,2507196
2021-09-17,0.8623006564705499,0.9973119795322418,0.8595489710024098,2,244.6300,241.8800,243.8400,242.4900,4756852
2021-09-20,1.5464459747995472,0.9999303072690964,1.5463130842512194,4,241.9600,236.6400,239.8800,239.0900,4549932
2021-09-21,1.6403888467243524,0.7930745407938957,1.4521847185911376,4,242.3500,239.4000,240.0000,240.5000,2008293
2021-09-22,0.7407088078417621,0.9999626874923706,0.7406809920699444,2,245.8600,241.4650,241.8000,243.1300,3361958
2021-09-23,1.0530995100910023,0.9062371045351029,0.9445134643215235,5,245.9500,243.5300,243.7400,244.7800,2941662
2021-09-24,1.0858282179057308,0.99996284643809,1.0857888521346508,3,247.3800,245.2400,246.6400,246.4200,2508923
2021-09-29,0.7720869091595568,0.2440764307975769,0.17527952381567802,1,245.7100,243.1500,244.3800,244.2800,1719144
2021-09-30,0.8545880405505318,0.6674184600512186,0.6131645151781591,6,245.4208,240.8200,244.7700,241.1100,3137256
2021-10-01,1.0201995925752723,0.9885968267917633,0.9933143150685058,2,244.6900,240.2500,243.0700,242.9300,2076087
2021-10-04,0.9444914091492268,0.8300684889157613,0.6913067521837698,3,244.8100,241.8600,242.0600,243.0800,2236513
2021-10-05,1.0261449773673583,0.9999753832817078,1.0261194391422426,1,246.8800,243.0100,243.9700,245.2200,2463265
2021-10-06,1.7683455970847786,-0.9996941089630127,-1.7678046760163344,1,247.1600,243.0200,244.5600,247.1000,2107922
2021-10-07,0.9521823693627215,0.9999775886535645,0.9521610296737719,1,249.9500,247.6800,248.0000,248.3200,2423878
2021-10-08,1.2087930175305828,0.9740168303251266,1.1885979232996695,4,249.6300,247.1100,249.2500,247.7000,1687649
2021-10-11,1.328684397017503,0.332670862476031,0.8346797937958267,3,249.1400,246.4500,248.1000,246.5800,1503978
2021-10-12,0.9971631526870488,0.9999677936236063,0.9971312306925365,3,248.6000,244.1750,247.7300,244.5200,2346972
2021-10-13,1.6644026380296042,0.9999421834945679,1.6643153294495263,2,243.8720,239.9000,243.2700,242.6500,3214784
2021-10-14,1.1132587380181251,0.9999003807703654,1.1131409943206645,3,245.4200,242.0400,242.8800,244.5500,2512501
