pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_21_rel,sub_22_rel,sub_23_rel,sub_24_rel,sub_25_rel,sub_26_rel,sub_27_rel,sub_28_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents,sub_21_sents,sub_22_sents,sub_23_sents,sub_24_sents,sub_25_sents,sub_26_sents,sub_27_sents,sub_28_sents
2021-05-19,https://www.fool.com/investing/2021/05/18/baidu-slips-despite-q1-beats/?source=iedfolrf0000001,0.08912268657359662,-0.2221318483352661,0.2770996363964836,2,0.08113692226535776,0.4730623505276095,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08113692226535776,0.4730623505276095,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,https://www.fool.com/investing/2021/05/27/how-shiba-inus-are-taking-over-crypto/?source=iedfolrf0000001,-0.04619839986172064,-0.7035696506500244,0.06566286624080242,1,0.06566286624080242,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06566286624080242,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-27,http://www.zacks.com/stock/news/1614764/big-cap-chinese-stocks-values-or-traps?cid=CS-ZC-FT-value_investor-1614764,-0.16103871727416488,-0.9982530176639557,0.16130756443289374,2,0.25345817149919236,0.06915695736659508,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25345817149919236,0.06915695736659508,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,http://www.zacks.com/stock/news/1618438/zacks-value-investor-highlights-alibaba-jdcom-tencent-baidu-and-tal-education-group?cid=CS-ZC-FT-press_releases-1618438,-0.06759190509161908,-0.9983617067337036,0.06770318514083756,2,0.06624941291508006,0.06915695736659508,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06624941291508006,0.06915695736659508,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-28,https://www.fool.com/investing/2021/05/28/5-reasons-i-regret-buying-cathie-woods-ark-innovat/?source=iedfolrf0000001,-0.06444561198010068,-0.9906789660453796,0.06505196354108184,1,0.06505196354108184,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06505196354108184,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-29,https://www.fool.com/investing/2021/05/29/6-hard-to-believe-chinese-tech-stock-facts/?source=iedfolrf0000001,-0.02127166870204618,-0.3276030818621318,0.06544652245085146,3,0.06823024326093055,0.06566724361930586,0.06244208047231798,,,,,,,,,,,,,,,,,,,,,,,,,,0.06823024326093055,0.06566724361930586,0.06244208047231798,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21376905/baidu-and-jd-com-lead-the-nasdaq-higher-tuesday,-0.11627576750137743,-0.9960089921951294,0.11674168447527197,1,0.11674168447527197,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11674168447527197,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.benzinga.com/markets/cryptocurrency/21/06/21364689/chinese-stock-exchanges-take-on-robinhood-offering-crypto-features-to-us-clients,-0.24608555367072654,-0.9843956232070923,0.2499864362145343,1,0.2499864362145343,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2499864362145343,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,http://www.zacks.com/stock/news/1649693/tech-bigwigs-to-watch-amid-rising-autonomous-driving-wave?cid=CS-ZC-FT-analyst_blog|industry_focus-1649693,0.079876919158981,0.2874954144159953,0.1369011729345743,3,0.2538203884310369,0.0875094550224623,0.06937367535022369,,,,,,,,,,,,,,,,,,,,,,,,,,0.2538203884310369,0.0875094550224623,0.06937367535022369,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-03,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21418348/tesla-and-baidu-lead-the-qqq-lower-thursday,-0.2642031630169733,-0.9978985786437988,0.2647595343567284,1,0.2647595343567284,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2647595343567284,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,https://www.fool.com/investing/2021/06/05/5-reasons-tencents-q1-earnings-beat-didnt-boost-it/?source=iedfolrf0000001,-0.2948672852497448,-0.9967377781867981,0.2958323560145865,1,0.2958323560145865,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2958323560145865,,,,,,,,,,,,,,,,,,,,,,,,,,,
