pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents
2021-04-29,https://www.fool.com/investing/2021/04/29/why-qualcomm-stock-jumped-today/?source=iedfolrf0000001,-0.014034228439000051,-0.9868179559707642,0.014221699508086204,1,0.014221699508086204,,,,,0.014221699508086204,,,,
2021-04-30,https://www.benzinga.com/news/21/04/20883692/65-biggest-movers-from-yesterday,-0.013616408107527801,-0.9973159432411194,0.013653053678533027,1,0.013653053678533027,,,,,0.013653053678533027,,,,
2021-04-30,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3DACCC1D414%7D&siteid=rss&rss=1,-0.10026160057247645,-0.8931018114089966,0.1122622295595833,1,0.1122622295595833,,,,,0.1122622295595833,,,,
2021-05-03,https://www.fool.com/investing/2021/05/03/qualcomms-quarterly-results-portend-good-things-fo/?source=iedfolrf0000001,0.01397628802265236,0.9959474205970764,0.014033158511795225,1,0.014033158511795225,,,,,0.014033158511795225,,,,
2021-05-04,http://www.zacks.com/research-daily/1499671/top-research-reports-for-comcast-pepsico-mcdonalds?cid=CS-ZC-FT-research_daily-1499671,0.6684381507189053,0.9895713329315186,0.6754825331678878,1,0.6754825331678878,,,,,0.6754825331678878,,,,
2021-05-06,http://www.zacks.com/stock/news/1510471/has-qualcomm-qcom-outpaced-other-computer-and-technology-stocks-this-year?cid=CS-ZC-FT-tale_of_the_tape|yseop_template_1-1510471,3.444499151013932,0.8569135069847107,4.019657903554775,1,4.019657903554775,,,,,4.019657903554775,,,,
2021-05-10,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D406700A033D%7D&siteid=rss&rss=1,-3.4663856014319627,-0.9993481040000916,3.4686467984049383,1,3.4686467984049383,,,,,3.4686467984049383,,,,
2021-05-10,https://www.fool.com/investing/2021/05/10/why-qualcomm-micron-technology-and-skyworks-soluti/?source=iedfolrf0000001,-1.3128672625166788,-0.9993129968643188,1.3137698265070525,1,1.3137698265070525,,,,,1.3137698265070525,,,,
2021-05-11,http://www.zacks.com/stock/news/1535451/7-inverse-etfs-riding-high-on-nasdaq-sell-off?cid=CS-ZC-FT-etf_news_and_commentary-1535451,-0.013707064800325536,-0.9972059726715088,0.013745425666689206,2,0.013540217530274196,0.013950633803104217,,,,0.013540217530274196,0.013950633803104217,,,
2021-05-12,http://www.zacks.com/stock/news/1540909/corning-glw-boosts-iphone-glass-production-with-apple-funds?cid=CS-ZC-FT-analyst_blog|company_news_tech_sector-1540909,1.6247121382214997,0.9817851781845093,1.6548550276811813,1,1.6548550276811813,,,,,1.6548550276811813,,,,
2021-05-12,https://www.benzinga.com/markets/options/21/05/21086454/understanding-qualcomms-unusual-options-activity,-0.014552029969380651,-0.9964196681976318,0.014604318274550932,1,0.014604318274550932,,,,,0.014604318274550932,,,,
2021-05-12,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7413-2D98C086CDF3%7D&siteid=rss&rss=1,0.008725339356362377,0.6300088167190552,0.013849551188508743,1,0.013849551188508743,,,,,0.013849551188508743,,,,
2021-05-12,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D40A5088D240%7D&siteid=rss&rss=1,-0.014692032586549062,-0.9976782202720642,0.014726223634051652,1,0.014726223634051652,,,,,0.014726223634051652,,,,
2021-05-13,https://www.benzinga.com/trading-ideas/long-ideas/21/05/21114512/the-qqq-rallied-today-heres-why,-0.013859724371274402,-0.998770534992218,0.013876785393336009,1,0.013876785393336009,,,,,0.013876785393336009,,,,
2021-05-13,http://www.zacks.com/stock/news/1545579/the-zacks-analyst-blog-highlights-qualcomm-applied-materials-general-motors-sony-and-marathon-petroleum?cid=CS-ZC-FT-press_releases-1545579,1.0680399824339522,0.9758022427558899,1.094525033491993,1,1.094525033491993,,,,,1.094525033491993,,,,
2021-05-14,https://www.fool.com/investing/2021/05/14/apple-5g-modem-development-sink-skyworks-solutions/?source=iedfolrf0000001,-0.8694493272349298,-0.9930076599121094,0.8755716217857619,1,0.8755716217857619,,,,,0.8755716217857619,,,,
2021-05-18,https://www.investing.com/analysis/a-quick-trade-to-beat-inflation-200580800,-0.012973357873863542,-0.9961768388748169,0.013023147464979177,1,0.013023147464979177,,,,,0.013023147464979177,,,,
2021-05-20,https://www.fool.com/investing/2021/05/20/2-bargain-stocks-you-can-buy-right-now/?source=iedfolrf0000001,0.012221603343841697,0.8610949516296387,0.014193096035126068,1,0.014193096035126068,,,,,0.014193096035126068,,,,
2021-05-20,https://www.fool.com/investing/general/2021/05/20/3-high-yield-dividend-stocks-to-buy-on-the-dip/?source=iedfolrf0000001,-0.014173896856373634,-0.9946302175521851,0.014250418503527896,1,0.014250418503527896,,,,,0.014250418503527896,,,,
2021-05-21,https://www.fool.com/investing/2021/05/21/3-unstoppable-stocks-trading-at-a-bargain-right-no/?source=iedfolrf0000001,-0.014251142001866678,-0.9966849684715271,0.01429854211980503,1,0.01429854211980503,,,,,0.01429854211980503,,,,
2021-05-26,https://www.investing.com/analysis/3-lower-profile-chip-stocks-to-watch-as-the-semiconductor-sector-charges-higher-200582393,2.4810387495925768,0.9883882403373718,2.510186431139357,1,2.510186431139357,,,,,2.510186431139357,,,,
2021-05-27,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7455-7B57042AA345%7D&siteid=rss&rss=1,0.012139779867692529,0.9419177174568176,0.012888365557524485,1,0.012888365557524485,,,,,0.012888365557524485,,,,
2021-05-28,http://www.zacks.com/stock/news/1619806/qualcomm-qcom-down-63-since-last-earnings-report-can-it-rebound?cid=CS-ZC-FT-realtime_blog-1619806,0.012776936671892334,0.9859225749969482,0.01295937124873308,1,0.01295937124873308,,,,,0.01295937124873308,,,,
2021-05-28,http://www.zacks.com/stock/news/1619096/qualcomm-qcom-rides-on-snapdragon-strength-partnerships?cid=CS-ZC-FT-analyst_blog|company_news_tech_sector-1619096,1.365608541286123,0.9938541650772095,1.3740532457093773,1,1.3740532457093773,,,,,1.3740532457093773,,,,
2021-06-04,https://www.investing.com/analysis/the-stock-market-faces-its-defining-moment-on-june-4-200584174,-0.013690584167492732,-0.9924019575119019,0.013795402219698404,1,0.013795402219698404,,,,,0.013795402219698404,,,,
2021-06-06,https://www.fool.com/investing/2021/06/06/3-virtual-reality-stocks-to-buy-in-june/?source=iedfolrf0000001,0.054591994838346376,0.9940306842327118,0.05503330028225688,2,0.09655231212215652,0.01351428844235724,,,,0.09655231212215652,0.01351428844235724,,,
2021-06-08,https://www.benzinga.com/news/21/06/21464511/famed-ai-based-etf-slashed-tesla-holding-in-may-bought-snapchat-and-these-stocks-instead,-0.01378199428428204,-0.9990280866622925,0.013795402219698404,1,0.013795402219698404,,,,,0.013795402219698404,,,,
2021-06-09,https://www.zacks.com/stock/news/1679670/5-stocks-set-to-gain-from-the-ongoing-5g-boom,-0.48781889164981146,-0.5543234348297119,0.8800257412888729,1,0.8800257412888729,,,,,0.8800257412888729,,,,
2021-06-09,https://www.zacks.com/stock/news/1680125/nokia-nok-tests-5g-mmwave-network-with-qualcomm-us-cellular,0.3151700343924387,0.9982544779777527,0.3157211325822499,1,0.3157211325822499,,,,,0.3157211325822499,,,,
2021-06-09,https://www.zacks.com/stock/news/1679908/4-stocks-to-capitalize-on-the-booming-virtual-reality-market,0.7337009502954219,0.5838446617126465,1.2566715059844649,1,1.2566715059844649,,,,,1.2566715059844649,,,,
2021-06-09,https://www.marketwatch.com/story/this-robot-run-fund-thinks-gamestop-stock-will-soar-in-june-and-predicts-a-fall-for-tesla-and-amazon-11623237670,-1.3228703403697295,-0.9843442440032959,1.3439102716643712,1,1.3439102716643712,,,,,1.3439102716643712,,,,
2021-06-10,https://www.zacks.com/stock/news/1684906/the-zacks-analyst-blog-highlights-facebook-apple-qualcomm-and-nvidia,0.12075657462303584,0.9887124300003052,0.12213518406256768,1,0.12213518406256768,,,,,0.12213518406256768,,,,
2021-06-10,https://www.zacks.com/stock/news/1685382/telecom-stock-roundup-nokia-tests-5g-mmwave-att-embraces-new-normal-more,-0.3209221675242494,-0.918172150850296,0.3229374830692686,2,0.012764674075276374,0.6331102920632609,,,,0.012764674075276374,0.6331102920632609,,,
2021-06-11,https://www.zacks.com/stock/news/1690758/nokia-nok-and-att-conduct-first-call-using-c-band-spectrum,1.7879777651076565,0.9929648637771606,1.8006455518539992,1,1.8006455518539992,,,,,1.8006455518539992,,,,
2021-06-14,https://www.benzinga.com/analyst-ratings/analyst-color/21/06/21553254/qualcomm-ceo-elect-cristiano-amon-speaks-at-bofa-securities-event-why-is-an-analyst,-0.8495282119108545,-0.9731787443161011,0.8729416018101159,1,0.8729416018101159,,,,,0.8729416018101159,,,,
2021-06-14,https://www.fool.com/investing/2021/06/14/qualcomm-offers-help-to-arm-holdings-if-nvidia-acq/,-0.014364477941802713,-0.9917196035385132,0.01448441463751389,1,0.01448441463751389,,,,,0.01448441463751389,,,,
2021-06-14,https://invezz.com/news/2021/06/14/qualcomm-says-it-would-be-open-to-investing-in-arm/,-0.09809419639375519,-0.9979488253593445,0.09829581828350079,1,0.09829581828350079,,,,,0.09829581828350079,,,,
2021-06-14,https://www.zacks.com/research-daily/1705791/top-stock-reports-for-mastercard-netflix-qualcomm,-0.959443662667127,-0.9795699715614319,0.9794539344012112,1,0.9794539344012112,,,,,0.9794539344012112,,,,
2021-06-15,https://www.zacks.com/stock/news/1711607/the-zacks-analyst-blog-highlights-mastercard-netflix-qualcomm-target-and-uber,0.1388196633702277,0.9911791682243347,0.14005506554270972,1,0.14005506554270972,,,,,0.14005506554270972,,,,
2021-06-16,https://www.fool.com/investing/2021/06/16/qualcomms-interest-in-arm-reveals-its-greatest-fea/,-0.013887084480298096,-0.9935265779495239,0.013977567171840297,1,0.013977567171840297,,,,,0.013977567171840297,,,,
2021-06-16,https://www.zacks.com/stock/news/1718931/qualcomm-qcom-stock-moves--046-what-you-should-know,0.006376823370525031,-0.11935955286026001,1.0244827061905966,2,0.8770847551463992,1.1718806572347942,,,,0.8770847551463992,1.1718806572347942,,,
2021-06-17,https://www.zacks.com/stock/news/1722486/telecom-stock-roundup-verizon-launches-on-site-5g-cienas-rural-thrust-more,3.0003974071263997,0.9932130575180054,3.0209000822283363,1,3.0209000822283363,,,,,3.0209000822283363,,,,
2021-06-17,https://www.marketwatch.com/story/looking-for-hedges-against-inflation-try-apple-nike-verizon-and-stocks-with-this-in-common-strategists-say-11623928849,-0.01280535452163709,-0.9191604852676392,0.01393157639702979,1,0.01393157639702979,,,,,0.01393157639702979,,,,
2021-06-19,https://www.fool.com/investing/2021/06/19/nvidia-the-next-trillion-dollar-company/,-0.010680296318500142,-0.8034528493881226,0.013292997002417536,1,0.013292997002417536,,,,,0.013292997002417536,,,,
2021-06-22,https://www.zacks.com/commentary/1748229/3-revolutionary-tech-stocks-for-the-roaring-20s,-1.2578311826901762,-0.9884916841983795,1.2721333741053495,2,1.2265564906919715,1.3177102575187278,,,,1.2265564906919715,1.3177102575187278,,,
2021-06-24,https://www.zacks.com/commentary/1753517/3-wireless-stocks-likely-to-beat-chip-shortage-led-industry-woes,-1.1002639140223898,-0.9978921115398407,1.1017199817305579,2,2.1890727813527295,0.014367182108386238,,,,2.1890727813527295,0.014367182108386238,,,
2021-06-25,https://www.zacks.com/stock/news/1754067/zacks-industry-outlook-highlights-ericsson-nokia-aviat-networks-qualcomm-juniper-networks-and-motorola-solutions,-1.4291134559186125,-0.9965596199035645,1.434810889477906,2,2.8552545968474257,0.014367182108386238,,,,2.8552545968474257,0.014367182108386238,,,
2021-06-29,https://www.zacks.com/stock/news/1755528/qualcomm-qcom-unveils-upgraded-flagship-5g-mobile-platform,0.8286905812507106,0.9949589371681213,0.8328892281819709,1,0.8328892281819709,,,,,0.8328892281819709,,,,
2021-06-30,https://www.zacks.com/stock/news/1756005/stock-market-news-for-jun-30-2021,-0.013665625173799378,-0.9886707365512848,0.013820120319342481,2,0.01353156345277892,0.014108677185906042,,,,0.01353156345277892,0.014108677185906042,,,
2021-06-30,https://www.zacks.com/research-daily/1756260/top-stock-reports-for-pfizer-qualcomm-philip-morris,1.0377157268172499,0.9764699339866638,1.062721637091821,1,1.062721637091821,,,,,1.062721637091821,,,,
2021-06-30,https://www.zacks.com/stock/news/1756371/nvidia-and-amd-digital-flywheels-of-super-exponential-innovation,0.18782194101329838,0.9188308715820312,0.2044140514019832,1,0.2044140514019832,,,,,0.2044140514019832,,,,
