pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents
2021-04-26,https://www.investing.com/analysis/snap-snap-soars-75-is-further-upside-left-in-the-stock-200575275,0.39316284151986763,0.5756362080574036,0.6830057526205173,1,0.6830057526205173,,,,,,,,,,,,,0.6830057526205173,,,,,,,,,,,,
2021-04-26,http://www.zacks.com/stock/news/1455273/the-zacks-analyst-blog-highlights-facebook-apple-google-and-snap?cid=CS-ZC-FT-press_releases-1455273,-0.31865656528214487,-0.9849792917569479,0.32396077687790686,3,0.5059117873038121,0.3471565395495234,0.11881400378038513,,,,,,,,,,,0.5059117873038121,0.3471565395495234,0.11881400378038513,,,,,,,,,,
2021-04-26,https://www.fool.com/investing/2021/04/26/2-reasons-why-snap-looks-poised-for-long-term-grow/?source=iedfolrf0000001,0.21008034127558833,0.8908481448888779,0.2579611213854756,4,0.3443756941471612,0.12519997703405755,0.11391088367065408,0.44835793069002955,,,,,,,,,,0.3443756941471612,0.12519997703405755,0.11391088367065408,0.44835793069002955,,,,,,,,,
2021-04-27,http://www.zacks.com/stock/news/1461968/will-international-user-growth-aid-facebooks-fb-q1-earnings?cid=CS-ZC-FT-analyst_blog|earnings_preview-1461968,-0.26460553076937177,-0.9969014525413513,0.26564086661460284,2,0.4124683235039881,0.11881340972521764,,,,,,,,,,,,0.4124683235039881,0.11881340972521764,,,,,,,,,,,
2021-04-27,https://www.fool.com/investing/2021/04/27/why-snaps-valuation-warrants-caution/?source=iedfolrf0000001,-0.1588229890605764,-0.5202865481376648,0.21757207393263447,5,0.12487987584918309,0.1006923587239465,0.17397447175327665,0.21085645167293163,0.4774572116638345,,,,,,,,,0.12487987584918309,0.1006923587239465,0.17397447175327665,0.21085645167293163,0.4774572116638345,,,,,,,,
2021-04-27,http://www.zacks.com/stock/news/1461828/tech-stocks-apr-28-earnings-roster-fb-shop-now-tyl-ptc?cid=CS-ZC-FT-analyst_blog:_earnings_preview_-_esp|earnings_preview_-_esp-1461828,0.0047594236777697375,-0.4366448720296224,0.44320759273234706,3,0.7987968867707458,0.41265864767822846,0.11816724374806686,,,,,,,,,,,0.7987968867707458,0.41265864767822846,0.11816724374806686,,,,,,,,,,
2021-04-27,https://www.fool.com/investing/2021/04/27/why-twitter-could-be-the-social-media-surprise-thi/?source=iedfolrf0000001,0.09222067419710653,0.9833606481552124,0.09378113143953117,1,0.09378113143953117,,,,,,,,,,,,,0.09378113143953117,,,,,,,,,,,,
2021-04-27,https://www.fool.com/investing/2021/04/27/snap-just-gave-investors-more-reasons-to-buy-stock/?source=iedfolrf0000001,0.06701239114375439,0.17551811536153158,0.42318417883685705,3,0.12896267499973743,0.7645727690643332,0.3760170924465003,,,,,,,,,,,0.12896267499973743,0.7645727690643332,0.3760170924465003,,,,,,,,,,
2021-04-28,https://www.fool.com/investing/2021/04/28/facebook-earnings-just-obliterated-expectations/?source=iedfolrf0000001,-0.33409528507783215,-0.7557953000068665,0.4420446714537612,1,0.4420446714537612,,,,,,,,,,,,,0.4420446714537612,,,,,,,,,,,,
2021-04-28,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3B5499AB156%7D&siteid=rss&rss=1,0.4345968421508688,0.6018048524856567,0.7221557625463428,1,0.7221557625463428,,,,,,,,,,,,,0.7221557625463428,,,,,,,,,,,,
2021-04-29,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3C185066618%7D&siteid=rss&rss=1,0.5371218883367785,0.9793952107429504,0.548422008240502,1,0.548422008240502,,,,,,,,,,,,,0.548422008240502,,,,,,,,,,,,
2021-04-29,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3B56CF21FFD%7D&siteid=rss&rss=1,0.5676613096059622,0.7642053961753845,0.742812485291172,1,0.742812485291172,,,,,,,,,,,,,0.742812485291172,,,,,,,,,,,,
2021-04-29,https://www.fool.com/investing/2021/04/29/snap-still-crush-facebook-in-key-demographic/?source=iedfolrf0000001,-0.010096604096620106,-0.09967292845249176,0.12238399012478196,4,0.11719054978643895,0.12459318104904579,0.1147943505042646,0.13295787915937854,,,,,,,,,,0.11719054978643895,0.12459318104904579,0.1147943505042646,0.13295787915937854,,,,,,,,,
2021-04-30,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3D9BB14713B%7D&siteid=rss&rss=1,-0.6560386071482963,-0.9862592220306396,0.6651786796959507,1,0.6651786796959507,,,,,,,,,,,,,0.6651786796959507,,,,,,,,,,,,
2021-04-30,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3D9074B3F3E%7D&siteid=rss&rss=1,-0.43712079633133566,-0.9896697402000427,0.44168350165276354,1,0.44168350165276354,,,,,,,,,,,,,0.44168350165276354,,,,,,,,,,,,
2021-05-01,https://www.fool.com/investing/2021/05/01/is-twitter-finally-a-buy-in-2021/?source=iedfolrf0000001,-0.0943504909263525,-0.9944800138473511,0.09487419516993426,1,0.09487419516993426,,,,,,,,,,,,,0.09487419516993426,,,,,,,,,,,,
2021-05-03,https://www.fool.com/investing/2021/05/03/faang-stocks-crushed-earnings-heres-another-great/?source=iedfolrf0000001,-0.12157742566586334,-0.9900084733963013,0.12280442938915714,1,0.12280442938915714,,,,,,,,,,,,,0.12280442938915714,,,,,,,,,,,,
2021-05-03,https://www.fool.com/investing/2021/05/03/should-investors-worry-about-pinterests-slowing-us/?source=iedfolrf0000001,-0.11225378638748122,-0.996526300907135,0.11264508150492057,1,0.11264508150492057,,,,,,,,,,,,,0.11264508150492057,,,,,,,,,,,,
2021-05-03,http://www.zacks.com/stock/news/1492916/twitter-tumbles-on-dau-miss-buy-the-social-media-etf-on-dip?cid=CS-ZC-FT-etf_news_and_commentary-1492916,-0.4014242392910684,-0.9966131746768951,0.4032016766757326,2,0.6877188717329203,0.11868448161854488,,,,,,,,,,,,0.6877188717329203,0.11868448161854488,,,,,,,,,,,
2021-05-03,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3E0AAEF7025%7D&siteid=rss&rss=1,-0.07824520793897402,-0.011300802230834961,0.454817310278147,2,0.37986194951689545,0.5297726710393985,,,,,,,,,,,,0.37986194951689545,0.5297726710393985,,,,,,,,,,,
2021-05-04,https://www.fool.com/investing/2021/05/04/forget-nfts-buy-these-2-unstoppable-stocks/?source=iedfolrf0000001,0.06694927603757693,0.5916652679443359,0.11315397347926724,1,0.11315397347926724,,,,,,,,,,,,,0.11315397347926724,,,,,,,,,,,,
2021-05-04,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D3E5F08AC414%7D&siteid=rss&rss=1,-0.17744741600164582,-0.9762744307518005,0.18175977001159266,1,0.18175977001159266,,,,,,,,,,,,,0.18175977001159266,,,,,,,,,,,,
2021-05-04,https://www.fool.com/investing/2021/05/04/why-snap-stock-fell-sharply-on-tuesday/?source=iedfolrf0000001,-0.4962216306127354,-0.9985828101634979,0.4969480195048232,2,0.4764685207713155,0.5174275182383309,,,,,,,,,,,,0.4764685207713155,0.5174275182383309,,,,,,,,,,,
2021-05-04,https://www.fool.com/investing/2021/05/04/5-stocks-im-excited-to-hold-until-2030/?source=iedfolrf0000001,0.08819692740185388,0.2793167630831401,0.42602472320534596,3,0.39872323178548674,0.4037638653534456,0.4755870724771055,,,,,,,,,,,0.39872323178548674,0.4037638653534456,0.4755870724771055,,,,,,,,,,
2021-05-04,https://www.benzinga.com/news/21/05/20949606/paypal-apple-and-nvidia-lead-the-nasdaq-sharply-lower,-1.984157015180302,-0.9991023540496826,1.985939685896922,1,1.985939685896922,,,,,,,,,,,,,1.985939685896922,,,,,,,,,,,,
2021-05-05,https://www.benzinga.com/markets/cryptocurrency/21/05/20956817/dogecoin-fulfills-doge-day-goal-of-69-cents-weeks-later-surpasses-snapchat-gm-in-valuation,-0.10964484439040108,-0.973028838634491,0.11268406447672423,1,0.11268406447672423,,,,,,,,,,,,,0.11268406447672423,,,,,,,,,,,,
