pub_date,relevance,sentiments,scores,Doc_Volume,high,low,open,close,volume
2021-07-19,0.15831418509036052,-0.9961092174053192,-0.15756492532022068,2,60.32,57.48,57.88,59.58,13686692
2021-07-20,1.1278715885005923,0.9961890081564586,1.1246251969529402,2,63.0600,59.2300,60.5900,62.3300,16588678
2021-07-22,1.037040345925652,0.8913872214880857,0.9034752505203357,11,63.7400,61.8101,62.8200,62.9700,28021786
2021-07-23,1.2363863780151896,0.8977333415337284,1.0354363111613056,24,79.1800,74.0000,74.1400,77.9700,116232820
2021-07-26,1.4514980784540787,0.7748135262065463,1.2076572495507536,9,78.7400,74.2700,77.2400,76.3200,50598499
2021-07-27,1.0935504618686354,0.7162955651680629,0.7292434907189984,10,76.9500,71.8300,75.5600,73.9700,33077179
2021-07-28,1.4656376294112472,0.9999786615371704,1.4656063549571703,1,76.6100,72.6300,74.5000,76.1600,20878526
2021-07-29,1.013320419578346,0.9999720454216003,1.0132918692032107,2,77.3800,74.7100,75.8800,74.9200,15645731
2021-07-30,0.8871276439392962,-0.4992198795080185,-0.48551821952639895,2,75.8700,73.6200,74.0100,74.4200,16173674
2021-08-02,0.6897056992174562,0.9999774694442749,0.689690159764766,1,75.3500,73.2900,74.3000,73.5000,10369496
2021-08-03,1.0059100462921182,0.5671915660301845,0.6287170804691145,2,75.6888,71.8700,73.8600,73.3800,17770519
2021-08-04,0.8939013357504008,0.7459766003820633,0.599144397510636,6,77.3500,72.3800,73.0000,76.9000,19408645
2021-08-05,0.8994452935235798,0.3251006454229355,0.33511239389384234,2,78.1100,74.5500,75.8200,77.3200,17293982
2021-08-09,1.1665485490313379,0.9151939451694489,1.0565755686952003,1,78.2800,74.7900,75.7000,78.1500,12418954
2021-08-11,0.8843052852818202,0.5008489489555359,0.39606858108545306,1,77.7800,75.6700,76.4100,76.5300,10099145
2021-08-12,1.0112652398805342,-0.33246930440266925,-0.38211972989784265,3,76.8800,75.0100,76.3800,75.2600,8038462
2021-08-13,0.8180373130579126,0.9981255829334259,0.8165081706921229,2,75.8500,74.0601,75.2900,74.6200,7134022
2021-08-16,0.9869351102865024,0.3323592166105906,0.1621708953522034,3,74.7900,69.9000,74.0300,72.4400,19358106
2021-08-18,0.9176739511954132,0.4952748542030653,0.5084389732241748,4,73.3800,71.0000,71.2900,71.9600,8067627
2021-08-19,5.437475375858173,0.9999775886535645,5.43735351471379,1,72.5450,70.4000,70.5000,70.8600,8874468
2021-08-23,0.8249690906081097,0.9998762607574463,0.8248670095577076,1,75.9300,73.6700,74.0100,75.5000,11055928
2021-08-24,1.0174095356654085,0.9999113082885742,1.0173192998724694,1,76.3700,73.7200,75.8200,74.6300,9663823
2021-08-27,1.7378227699002413,0.9999761581420898,1.7377813369766884,1,73.8800,71.6600,72.1800,73.1200,10123753
2021-08-31,0.9094068134375494,0.9999357461929321,0.9093419203836537,2,77.8800,74.1000,74.8600,76.1100,18475208
2021-09-02,2.087830732940459,0.9999496936798096,2.087696747459745,2,76.2000,73.6000,74.6000,73.9200,12180175
2021-09-07,0.800841030665931,0.027745217084884644,-0.060707490029826505,1,76.8400,74.0520,75.8300,76.4900,11741251
2021-09-09,1.2137006737386298,0.3176700274149577,0.6573146959679547,6,75.6656,73.5400,74.1100,74.6200,10564282
2021-09-10,0.8256338540197228,0.9879964366555214,0.8160886414780885,4,75.9900,74.2750,75.2500,74.5000,9219246
2021-09-13,1.0893879857260969,0.499814214805762,0.45442351842579704,6,75.6100,69.8200,75.6100,71.2600,19913384
2021-09-14,1.0419747334010772,0.331950306892395,0.1411598305426297,3,72.7900,70.8100,71.6900,71.3100,11082990
2021-09-16,1.4586620139514637,0.999962826569875,1.4585996224993467,2,73.4100,71.5200,73.2900,72.4800,16878499
2021-09-17,0.8223535145661329,-0.9727957248687744,-0.7999819833007455,1,75.6300,72.4000,72.4200,74.7600,20939332
2021-09-20,1.0603221875509703,0.1613033480114407,0.3316072034744441,9,73.1400,70.1090,72.3750,71.7300,13834883
2021-09-21,1.1280088838493922,0.032155230877891405,-0.03157049214370352,9,76.3700,72.6000,72.7600,76.0900,18129598
2021-09-22,1.137705837789238,0.25789883732795715,-0.0978390177240595,5,79.6400,74.0200,74.3700,78.6000,26999240
2021-09-23,2.1630988419379746,0.19199870228767396,-0.09849581387296649,5,80.1000,77.4600,78.9700,79.3700,20944593
2021-09-24,0.8661284340107129,0.37897922098636627,0.2903056751193558,4,83.3400,78.1100,78.9400,83.1100,29039000
2021-09-27,1.5823972248775462,0.9999498128890991,1.5823186713569435,3,82.6100,79.3200,82.0000,80.0800,18493258
2021-09-28,1.1538764381755884,0.9115252627266778,1.0263465683907396,3,79.4100,73.8900,78.5400,74.4200,23531889
2021-09-29,0.8646631445888224,-0.33330974976221717,-0.25626173351747183,2,76.0900,71.5600,75.3000,71.7600,18633723
2021-09-30,0.9195227401542818,9.834766387939453e-07,0.09074090584282449,4,75.2473,72.2400,72.9200,73.8700,17174750
2021-10-01,1.4220920299618178,0.7996229449907939,1.2417234393057597,5,75.8900,73.4400,74.8200,75.2500,11689733
2021-10-04,0.8857817103390817,0.9666647464036942,0.859008490894801,4,74.2000,69.9700,74.0300,71.2300,18142552
2021-10-05,0.933580279828556,0.3313671549161275,0.3805759671755083,3,73.9100,71.7900,72.1800,73.4100,11896491
2021-10-06,0.9410593950258924,0.19121034145355226,0.2586965261952277,5,74.5000,71.3200,72.3700,73.1300,10927331
2021-10-07,0.8853712623270155,0.9316953630674453,0.826892883981093,7,77.4100,74.1000,74.3600,76.2800,15547412
2021-10-08,0.9490486106274749,0.7263512536883354,0.7286430349799784,4,77.4100,74.7400,76.9100,75.0000,8909211
2021-10-11,1.5278018559254871,0.6532175143559774,1.2181146117072654,3,75.5999,73.5000,74.6500,73.5300,8990840
