pub_date,relevance,sentiments,scores,Doc_Volume,high,low,open,close,volume
2021-06-04,1.0427006887105554,-0.9007132202386856,-1.0101257488606226,2,42.33000183105469,41.150001525878906,41.43000030517578,41.93999862670898,40993600
2021-06-08,0.6234222516625874,-0.6740763038396835,-0.5270967169458376,6,44.88999938964844,42.81999969482422,44.459999084472656,43.560001373291016,50332300
2021-06-09,1.263628481572768,0.9857296943664552,1.2455961169334724,1,44.43999862670898,42.72999954223633,43.52999877929688,42.7400016784668,36364000
2021-06-10,0.4803745036154175,-0.7587204575538635,-0.32501746087039424,4,43.43000030517578,42.15999984741211,42.66999816894531,42.7599983215332,34757300
2021-06-11,0.14124202156012747,-0.12129331827163695,-0.009826787773037271,5,46.2599983215332,42.7599983215332,42.93000030517578,45.68000030517578,85733900
2021-06-14,1.6471024505582668,-0.011562705039978027,-1.3125931171899097,2,47.25,45.58000183105469,45.95000076293945,46.54999923706055,65288400
2021-06-15,1.8777124429043883,-0.4278854926427205,-0.16228742759098344,3,46.38000106811523,45.040000915527344,46.209999084472656,45.1500015258789,44755600
2021-06-16,0.6516154068346233,-0.6085085769494375,-0.26683507010531704,3,45.13000106811523,43.77000045776367,44.22999954223633,45.02000045776367,47381500
2021-06-17,0.6828946310094959,0.5275346835454305,0.4505352449538493,3,47.7599983215332,44.86000061035156,45.04999923706055,47.36000061035156,64895500
2021-06-18,1.2821412700497228,-0.9905016422271729,-1.2674492454361506,1,48.36999893188477,46.59000015258789,47.68000030517578,46.90999984741211,90778400
2021-06-21,0.1882776944268192,-0.0006963014602661133,-0.17309187896935305,2,46.9900016784668,45.06999969482422,46.54999923706055,46.5099983215332,44475700
2021-06-23,0.4594092597899928,-0.007992049058278402,0.05690123223563605,6,45.97999954223633,44.61000061035156,44.97000122070313,45.40999984741211,39493500
2021-06-24,0.2767153552712473,-0.9895817041397096,-0.2738324528309461,1,46.59000015258789,45.2400016784668,45.90999984741211,45.459999084472656,37680700
2021-06-25,0.3923035447062705,-0.35395394265651703,0.025742043597191868,2,45.93999862670898,44.88000106811523,45.77999877929688,45.06999969482422,32605400
2021-06-28,0.7933787008736088,-0.91785643356187,-0.7501150110752093,7,49.6500015258789,45.54999923706055,45.72000122070313,49.4000015258789,90202800
2021-06-29,0.5610073540497081,-0.27372212409973146,-0.03696335037124323,5,50.61000061035156,48.54999923706055,49.1500015258789,50.34000015258789,64800100
2021-06-30,0.5326462000686044,-0.7443317323923111,-0.5245718776960213,8,53.84000015258789,50.54999923706055,50.58000183105469,53.20000076293945,92031100
2021-07-01,0.6537688338847983,-0.2637641636861696,-0.2095182128321945,12,55.13000106811523,50.27000045776367,54.77000045776367,50.9000015258789,124253000
2021-07-02,0.9208886685297242,-0.4961666365464528,-0.6215990316469174,5,51.47000122070313,48.52999877929688,51.2599983215332,50.4000015258789,78631100
2021-07-06,0.2490293936668569,-0.8487956364949545,-0.24513567544610346,3,51.7400016784668,49.18000030517578,49.4000015258789,50.290000915527344,67705500
2021-07-07,0.2337134380478752,-0.9963173990448316,-0.23240998462148885,4,50.54999923706055,45.75,50.20000076293945,46.040000915527344,85812800
2021-07-08,0.8431216014976026,-0.4328334987163544,-0.7137845023774295,5,46.2599983215332,42.72999954223633,43.86000061035156,45.599998474121094,93774800
2021-07-09,0.2748011997888345,-0.7532954826241448,-0.257974749023533,7,47.0099983215332,44.58000183105469,46.709999084472656,45.52999877929688,64622800
2021-07-12,0.4585855448507008,-0.9698357284069058,-0.4372883759513165,5,46.81999969482422,44.599998474121094,45.97000122070313,46.34000015258789,54668300
2021-07-13,0.9049240681378898,-0.3274325132369995,-0.23673649910006705,4,46.90999984741211,44.93000030517578,46.20000076293945,44.959999084472656,44689100
2021-07-14,0.6881161237608658,-0.9369653761386872,-0.5688454983271758,3,45.16999816894531,42.68000030517578,44.84000015258789,43.04999923706055,56805800
2021-07-15,0.012549023019032095,-0.9983470439910888,-0.012527965186986586,1,44.77000045776367,42.68000030517578,43.2599983215332,43.68000030517578,55860400
2021-07-16,0.14767322893132154,-0.5007464885711671,-0.010558448509654804,4,44.400001525878906,42.400001525878906,43.849998474121094,42.79999923706055,49929500
2021-07-19,1.151748655054185,-0.5143372267484665,-0.6641551962085346,4,43.66999816894531,40.47999954223633,41.4900016784668,43.349998474121094,65290100
2021-07-20,1.7245081289251583,0.9884655922651291,1.7156472685468942,2,44.4100,42.4301,43.5997,44.1700,37932291
2021-07-21,2.3461864042129665,0.9926435927549997,2.310695157418258,5,47.3800,44.0000,44.1000,46.7700,59851679
2021-07-22,1.5736463284606024,0.37609337270259857,-0.5417677860680006,4,47.3800,45.4700,46.9600,46.0700,38936387
2021-07-23,1.2624846095364102,0.662462959686915,0.7207348627967631,2,44.5000,42.4950,43.6700,43.9900,49559126
2021-07-26,0.7269176867834184,0.27161448200543725,-0.1960329641254885,2,44.8800,41.9300,42.6700,43.1700,54759204
2021-07-27,0.7101473535313205,0.6963564038276673,0.5303344821555669,5,43.3000,38.6600,42.4400,39.3600,102713986
2021-07-28,0.4894991464638596,0.1656976342201233,-0.01265886437245343,3,42.0000,39.7900,40.9100,41.8400,59207215
2021-07-29,1.5134565970212224,-0.014297395944595337,0.6276225965560099,2,43.3000,41.6400,42.2500,42.6200,46396939
2021-07-30,0.6125618281193708,0.997189249843359,0.6115321045789357,4,45.2000,41.5300,42.2300,44.6800,66262677
2021-08-02,1.6957245477312772,0.5227133603323074,0.8942049009628938,7,46.7800,44.3000,44.6500,45.8500,68453252
2021-08-03,1.075391519113697,0.9398472474681007,1.0045990878665927,6,45.8000,43.7600,45.2300,44.5700,46029328
2021-08-04,1.22257702648233,0.1320010224978129,0.07215217527446893,6,45.8000,44.5600,45.4700,45.0900,35453584
2021-08-05,2.5295156984128147,-0.934714138507843,-2.364374086883999,1,46.3000,44.0150,44.7500,45.6000,33362579
2021-08-06,0.8933911347903802,0.6664844652016958,0.42215061850862423,2,45.8000,43.4500,45.5500,43.8400,38016391
2021-08-09,0.6885780274105989,0.6239580694172118,0.42549576683216056,6,45.4800,43.7000,43.7000,45.2100,30548702
2021-08-10,1.492171275238776,0.33241045971711475,-0.10093093978635126,6,46.3800,44.1000,45.4700,44.2200,29572820
2021-08-11,0.742818404003004,-0.14805436562056895,-0.22284744367768494,9,45.1200,43.1500,44.7100,43.9700,33805186
2021-08-12,0.8479805126650138,0.3008166763818625,-0.050864303758363,11,44.4000,41.5500,44.3500,42.4700,50759392
2021-08-13,0.9658869999341866,0.9312201964682426,0.8976040118380612,5,42.2800,40.6100,41.9000,41.0300,38910625
2021-08-16,1.4071883659504563,-0.07698071996370953,0.43533185024345933,4,39.6000,38.0700,39.4600,38.6200,66592017
2021-08-17,1.3833866791865073,-0.42310922096172965,-0.9243631937516126,2,39.0200,36.8300,37.4600,38.1000,60838017
2021-08-18,0.5485681560055247,0.7506747618317604,0.43958325051327996,2,39.6300,37.9450,38.4900,38.8600,48277641
2021-08-19,1.4950718561840428,0.5021475214097235,0.8452428908066077,6,38.1500,36.2400,37.8900,36.2900,56718044
2021-08-20,0.3798794035926355,0.9837115705013275,0.3738537541357783,1,37.9000,36.6000,36.6300,36.9200,43491283
2021-08-23,0.7634180901520502,0.6905408700307211,0.3596854134159234,2,38.3800,37.0400,37.4400,38.1700,39610090
2021-08-24,1.230009511351706,0.9917296738851639,1.226258337498546,7,39.6100,38.6300,39.2400,38.9400,37927497
2021-08-25,0.7193341115251328,0.03328293561935425,0.35318168681315654,2,39.1400,38.1820,38.6600,38.9500,25641280
2021-08-26,0.8026056316818451,0.5981351256370544,0.656503047303364,5,39.7375,37.8150,38.6300,38.2600,34432032
2021-08-27,1.0081415428863345,0.9972403109073639,1.0070661604958866,5,38.4700,37.8300,38.2300,38.0500,23496731
2021-08-30,0.8278976805073464,0.9969776272773743,0.8241177034730731,1,38.2800,36.6400,38.1700,37.8000,38127959
2021-08-31,0.6855388846101332,0.9973335862159729,0.6845020468496948,3,39.3900,37.9000,38.2400,39.3100,44942246
2021-09-01,1.058021998208636,0.6714987773448228,0.6179858290562663,8,39.9300,37.2000,37.4900,39.0800,56911487
2021-09-02,0.8455661576481838,-0.19383031378189722,-0.16696986352897,8,41.0200,38.9000,39.0650,40.3500,43900697
2021-09-03,0.5833055961829813,-0.34410399198532104,0.08294654724509737,2,40.9650,39.8310,40.1100,40.3700,30385247
2021-09-07,1.146947811440916,0.8860963549878861,0.9868256314032097,6,41.8600,40.5900,40.8500,40.5900,35292646
2021-09-08,1.1649959299388468,0.27643407429709577,0.21382417781533,11,39.4260,37.8100,39.1700,38.1400,51800000
2021-09-09,1.2041771090019726,0.49379692375659945,0.810431734186561,5,38.8500,37.5500,37.9800,38.4500,33812018
2021-09-10,1.2257078371112007,0.6541390577952066,0.7460761142834924,5,39.5200,37.8950,38.6200,37.9800,29273633
2021-09-13,1.6308397940805222,0.5862446857823266,1.337434664479899,6,38.3900,36.5629,38.0100,38.3900,38410021
2021-09-14,1.3366976986872996,0.25273682177066803,1.0563570608530268,4,39.4000,37.6900,38.4900,37.8900,30857168
2021-09-15,0.3978468673113282,0.0014187395572662354,-0.011197373846165856,2,38.1500,36.9500,38.0000,38.0300,27049398
2021-09-16,0.6433732248861351,-4.7352578904906e-05,-0.021971976114137075,3,37.6700,36.7400,37.5400,37.0900,33023127
