pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_19_rel,sub_20_rel,sub_21_rel,sub_22_rel,sub_23_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents,sub_19_sents,sub_20_sents,sub_21_sents,sub_22_sents,sub_23_sents
2021-05-31,http://www.zacks.com/stock/news/1633658/auto-stock-roundup-f-levels-up-ev-strides-azo-posts-solid-q3-results-more?cid=CS-ZC-FT-analyst_blog|stock_roundup-1633658,-1.1024172427838312,-0.9927641153335571,1.1124674790161264,2,1.545362595968136,0.6795723620641168,,,,,,,,,,,,,,,,,,,,,,1.545362595968136,0.6795723620641168,,,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.benzinga.com/news/21/06/21372059/36-stocks-moving-in-tuesdays-mid-day-session,-0.012873805352817236,-0.9975411891937256,0.012905537628198231,1,0.012905537628198231,,,,,,,,,,,,,,,,,,,,,,,0.012905537628198231,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.fool.com/investing/2021/06/01/nio-may-deliveries-hit-by-chip-shortage/?source=iedfolrf0000001,0.18138079268829163,-0.414430836836497,0.7211822042030156,3,0.29808221808381796,1.5656376592274137,0.2998267352978152,,,,,,,,,,,,,,,,,,,,,0.29808221808381796,1.5656376592274137,0.2998267352978152,,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.benzinga.com/news/21/06/21363835/24-stocks-moving-in-tuesdays-pre-market-session,-0.012933860287955732,-0.9966462254524231,0.012977383506453822,1,0.012977383506453822,,,,,,,,,,,,,,,,,,,,,,,0.012977383506453822,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.fool.com/investing/2021/06/01/why-nio-stock-is-charging-higher-today/?source=iedfolrf0000001,-0.21001757865922144,-0.15629470348358154,0.749754537439935,3,1.8662286050587418,0.012842951716407423,0.37019205554465573,,,,,,,,,,,,,,,,,,,,,1.8662286050587418,0.012842951716407423,0.37019205554465573,,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.fool.com/investing/2021/06/01/why-nios-deliveries-decline-isnt-too-worrisome/?source=iedfolrf0000001,-1.0972466680564645,-0.9949004799127579,1.104358214081702,4,1.286663776907996,0.37188161954933385,0.01281356208467015,2.7460738977848087,,,,,,,,,,,,,,,,,,,,1.286663776907996,0.37188161954933385,0.01281356208467015,2.7460738977848087,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.benzinga.com/analyst-ratings/upgrades/21/06/21369163/benzingas-top-ratings-upgrades-downgrades-for-june-1-2021,-0.01228995386289745,-0.9973762631416321,0.012322269913255489,2,0.012333125788561264,0.012311414037949714,,,,,,,,,,,,,,,,,,,,,,0.012333125788561264,0.012311414037949714,,,,,,,,,,,,,,,,,,,,,
2021-06-01,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-746C-6C89E73DB3D9%7D&siteid=rss&rss=1,-0.9827238748076074,-0.9976636171340942,0.9850252709731934,1,0.9850252709731934,,,,,,,,,,,,,,,,,,,,,,,0.9850252709731934,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.benzinga.com/news/earnings/21/06/21362685/a-peek-into-the-markets-us-stock-futures-gain-ahead-of-manufacturing-data,-0.2926997640264203,-0.9944828748703003,0.294323584068347,1,0.294323584068347,,,,,,,,,,,,,,,,,,,,,,,0.294323584068347,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-746B-806678EBFCD3%7D&siteid=rss&rss=1,1.5125787748960016,0.7948405146598816,1.9029965722661304,1,1.9029965722661304,,,,,,,,,,,,,,,,,,,,,,,1.9029965722661304,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,https://www.fool.com/investing/2021/06/01/why-nio-and-xpeng-are-starting-june-strong-as-mark/?source=iedfolrf0000001,0.1565876868772164,0.024976909160614014,0.17212750614409622,2,0.014041446577448758,0.3302135657107437,,,,,,,,,,,,,,,,,,,,,,0.014041446577448758,0.3302135657107437,,,,,,,,,,,,,,,,,,,,,
