pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents
2021-05-12,https://www.fool.com/investing/2021/05/12/summer-is-sailing-away-from-cruise-line-stocks/?source=iedfolrf0000001,-0.10948848522700066,-0.2199099063873291,0.5053945041852992,2,0.503275555130124,0.5075134532404744,,,,,,,,,,,,,,,,0.503275555130124,0.5075134532404744,,,,,,,,,,,,,,,
2021-05-12,http://www.zacks.com/stock/news/1540911/carnival-ccl-extends-halt-in-operations-on-coronavirus-woes?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1540911,0.509441547523026,0.9980868399143219,0.5104509619688231,2,0.4924087372004186,0.5284931867372277,,,,,,,,,,,,,,,,0.4924087372004186,0.5284931867372277,,,,,,,,,,,,,,,
2021-05-14,https://www.fool.com/investing/2021/05/14/time-sensitive-why-carnival-corporation-royal-cari/?source=iedfolrf0000001,0.5301264948673955,0.9999741315841675,0.5301402087547651,1,0.5301402087547651,,,,,,,,,,,,,,,,,0.5301402087547651,,,,,,,,,,,,,,,,
2021-05-16,http://www.marketwatch.com/news/story.asp?guid=%7B07A5461A-B276-11EB-AED7-3141E8CD624D%7D&siteid=rss&rss=1,-0.4215901669443365,-0.8537024259567261,0.4938373772006907,1,0.4938373772006907,,,,,,,,,,,,,,,,,0.4938373772006907,,,,,,,,,,,,,,,,
2021-05-18,http://www.zacks.com/stock/news/1570942/carnival-ccl-plans-to-restart-sailing-in-europe-caribbean?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1570942,0.632824713502843,0.9991604288419088,0.6332708775673269,3,0.2971691026678279,1.0741459392604362,0.5284975907737166,,,,,,,,,,,,,,,0.2971691026678279,1.0741459392604362,0.5284975907737166,,,,,,,,,,,,,,
2021-05-19,https://www.fool.com/investing/2021/05/19/why-carnival-corporation-stock-slipped-this-mornin/?source=iedfolrf0000001,-0.5519560536603767,-0.999651312828064,0.5521485807875,1,0.5521485807875,,,,,,,,,,,,,,,,,0.5521485807875,,,,,,,,,,,,,,,,
2021-05-20,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7436-B465D1E0832E%7D&siteid=rss&rss=1,-1.1110096134879228,-0.9988048076629639,1.1123390726237086,1,1.1123390726237086,,,,,,,,,,,,,,,,,1.1123390726237086,,,,,,,,,,,,,,,,
2021-05-24,https://www.fool.com/investing/2021/05/24/royal-caribbean-may-require-vaccination-for-passen/?source=iedfolrf0000001,0.1447878867986851,0.1794039011001587,0.5764126648519691,3,0.5348671352757366,0.5239079891878788,0.670462870092292,,,,,,,,,,,,,,,0.5348671352757366,0.5239079891878788,0.670462870092292,,,,,,,,,,,,,,
2021-05-24,http://www.zacks.com/stock/news/1600054/great-reopening-rally-resumes-on-monday?cid=CS-ZC-FT-ahead_of_wall_street-1600054,1.7106700381836597,0.9890949726104736,1.716419119856013,2,2.908287602319249,0.524550637392777,,,,,,,,,,,,,,,,2.908287602319249,0.524550637392777,,,,,,,,,,,,,,,
2021-05-25,https://www.benzinga.com/trading-ideas/long-ideas/21/05/21285898/royal-caribbean-norwegian-cruise-line-and-carnival-soar-in-a-mixed-day-for-the-market,0.49819886294481236,0.9999750852584839,0.4982112757499681,1,0.4982112757499681,,,,,,,,,,,,,,,,,0.4982112757499681,,,,,,,,,,,,,,,,
2021-05-25,http://www.zacks.com/stock/news/1603520/norwegian-cruise-nclh-stock-up-on-us-cruise-resumption-plan?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1603520,0.522891405161655,0.9990376035372416,0.5233973212291346,3,0.24169216268716737,0.8003347814520131,0.5281650195482234,,,,,,,,,,,,,,,0.24169216268716737,0.8003347814520131,0.5281650195482234,,,,,,,,,,,,,,
2021-05-25,https://www.fool.com/investing/2021/05/25/why-cruise-line-stocks-jumped-on-tuesday/?source=iedfolrf0000001,0.564689508557906,0.9994058609008789,0.5650489304494661,2,0.5229295732040015,0.6071682876949307,,,,,,,,,,,,,,,,0.5229295732040015,0.6071682876949307,,,,,,,,,,,,,,,
2021-05-26,https://www.fool.com/investing/2021/05/26/carnival-royal-caribbean-and-norwegian-race-agains/?source=iedfolrf0000001,0.5965404211692367,0.9999585151672363,0.5965653216058422,2,0.6082650444863206,0.5848655987253639,,,,,,,,,,,,,,,,0.6082650444863206,0.5848655987253639,,,,,,,,,,,,,,,
2021-05-27,https://www.fool.com/investing/2021/05/27/royal-caribbean-to-become-first-cruise-line-to-sta/?source=iedfolrf0000001,0.6137617953413715,0.999762624502182,0.6139075398562528,2,0.6140192029303877,0.613795876782118,,,,,,,,,,,,,,,,0.6140192029303877,0.613795876782118,,,,,,,,,,,,,,,
2021-05-27,http://www.zacks.com/stock/news/1613974/royal-caribbean-rcl-to-resume-sailing-in-us-waters-from-june?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1613974,0.5651083370263038,0.999113529920578,0.5655829072908076,4,0.535885793594027,0.6398420904987588,0.5584329637743878,0.5281707812960571,,,,,,,,,,,,,,0.535885793594027,0.6398420904987588,0.5584329637743878,0.5281707812960571,,,,,,,,,,,,,
2021-05-28,https://www.fool.com/investing/2021/05/28/should-you-buy-carnival-before-it-goes-back-up/?source=iedfolrf0000001,-1.2808533893427214,-0.9994458854198456,1.2817968229970367,2,0.49269626119712595,2.070897384796947,,,,,,,,,,,,,,,,0.49269626119712595,2.070897384796947,,,,,,,,,,,,,,,
2021-06-01,https://www.fool.com/investing/2021/06/01/why-royal-caribbean-stock-just-popped/?source=iedfolrf0000001,0.6706422090711743,0.9958513677120209,0.6734937244399395,2,0.6595146237898625,0.6874728250900166,,,,,,,,,,,,,,,,0.6595146237898625,0.6874728250900166,,,,,,,,,,,,,,,
2021-06-01,https://www.benzinga.com/news/21/06/21369063/a-look-into-royal-caribbeans-debt,0.6749984648587433,0.9999374151229858,0.6750407121986958,1,0.6750407121986958,,,,,,,,,,,,,,,,,0.6750407121986958,,,,,,,,,,,,,,,,
2021-06-02,https://www.fool.com/investing/2021/06/02/disney-follows-carnival-royal-caribbean-and-norweg/?source=iedfolrf0000001,0.5349895673242148,0.9999082684516907,0.5350431676254725,3,0.5011893012769176,0.5008917859440759,0.6030484156554241,,,,,,,,,,,,,,,0.5011893012769176,0.5008917859440759,0.6030484156554241,,,,,,,,,,,,,,
2021-06-04,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7467-B92D42E2593F%7D&siteid=rss&rss=1,0.5368909104701853,0.999574601650238,0.5371438001468951,5,0.6244750039217675,0.2649153508749161,0.5994110807076047,0.6000504688569396,0.5968670963732479,,,,,,,,,,,,,0.6244750039217675,0.2649153508749161,0.5994110807076047,0.6000504688569396,0.5968670963732479,,,,,,,,,,,,
2021-06-07,https://www.marketwatch.com/story/carnival-confirms-restart-of-cruises-from-u-s-ports-on-fourth-of-july-weekend-11623089500,0.6244137579641088,0.9999664425849915,0.6244340246007734,2,0.49763605827773416,0.7512319909238127,,,,,,,,,,,,,,,,0.49763605827773416,0.7512319909238127,,,,,,,,,,,,,,,
2021-06-08,https://www.zacks.com/stock/news/1674513/4-leisure-stocks-to-buy-as-economy-reopens-further,1.98302209219765,0.9972307682037354,1.9845160340415053,2,3.4457825745205293,0.5232494935624815,,,,,,,,,,,,,,,,3.4457825745205293,0.5232494935624815,,,,,,,,,,,,,,,
2021-06-11,https://www.marketwatch.com/story/two-vaccinated-royal-caribbean-cruise-passengers-test-positive-for-covid-19-11623442162,0.21231980998923275,0.08582937717437744,0.4292945123871279,2,0.6212477974735227,0.23734122730073315,,,,,,,,,,,,,,,,0.6212477974735227,0.23734122730073315,,,,,,,,,,,,,,,
2021-06-11,https://www.investing.com/analysis/record-highs-with-a-chance-of-inflation-200585584,-3.494601453145582,-0.9976813793182373,3.502722938994419,1,3.502722938994419,,,,,,,,,,,,,,,,,3.502722938994419,,,,,,,,,,,,,,,,
2021-06-14,https://www.zacks.com/stock/news/1705334/company-news-for-jun-14-2021,0.00896891289563867,-0.002585083246231079,0.5181560398418847,2,0.5078188929465418,0.5284931867372277,,,,,,,,,,,,,,,,0.5078188929465418,0.5284931867372277,,,,,,,,,,,,,,,
2021-06-16,https://www.benzinga.com/analyst-ratings/upgrades/21/06/21588401/benzingas-top-ratings-upgrades-downgrades-for-june-16-2021,-0.6262519913209511,-0.9723353385925293,0.644069968934237,1,0.644069968934237,,,,,,,,,,,,,,,,,0.644069968934237,,,,,,,,,,,,,,,,
2021-06-16,https://www.fool.com/investing/2021/06/16/royal-caribbean-cancels-cruises-after-another-covi/,0.08702268775096206,0.24476826190948486,0.5431549561705316,3,0.6171629201208542,0.5069100110043676,0.5053919373863728,,,,,,,,,,,,,,,0.6171629201208542,0.5069100110043676,0.5053919373863728,,,,,,,,,,,,,,
2021-06-16,https://www.benzinga.com/trading-ideas/long-ideas/21/06/21584353/thinking-about-buying-stock-or-options-in-carnival-royal-caribbean-or-norwegian,0.8321448052715095,0.9996145069599152,0.8324563183709922,2,0.7961413783520745,0.8687712583899099,,,,,,,,,,,,,,,,0.7961413783520745,0.8687712583899099,,,,,,,,,,,,,,,
2021-06-17,https://www.benzinga.com/analyst-ratings/21/06/21609225/where-royal-caribbean-gr-stands-with-analysts,0.5321001921041337,0.9999133348464966,0.5321463106458322,1,0.5321463106458322,,,,,,,,,,,,,,,,,0.5321463106458322,,,,,,,,,,,,,,,,
2021-06-17,https://www.zacks.com/stock/news/1722113/royal-caribbean-rcl-delays-us-cruise-resumption-plan,-0.08849986743340704,0.0019759833812713623,0.47648174949037203,4,0.5355445926665994,0.5968639755342173,0.24534871546443812,0.5281697142962333,,,,,,,,,,,,,,0.5355445926665994,0.5968639755342173,0.24534871546443812,0.5281697142962333,,,,,,,,,,,,,
2021-06-17,https://www.zacks.com/stock/news/1722001/heres-why-you-should-hold-on-to-norwegian-cruise-nclh-stock,0.5074381855477651,0.9988895654678345,0.508024581781734,3,0.49852224199675216,0.4970539125747334,0.5284975907737166,,,,,,,,,,,,,,,0.49852224199675216,0.4970539125747334,0.5284975907737166,,,,,,,,,,,,,,
2021-06-19,https://www.marketwatch.com/story/the-new-cruise-ship-rulebook-what-to-know-about-booking-a-trip-getting-on-board-and-other-changes-11623443083,0.3965527113403034,0.9998832046985626,0.39661295334573754,4,0.2621156489413564,0.5918394480310394,0.24463704808247422,0.4878596683280802,,,,,,,,,,,,,,0.2621156489413564,0.5918394480310394,0.24463704808247422,0.4878596683280802,,,,,,,,,,,,,
2021-06-22,https://www.zacks.com/stock/news/1747295/factors-setting-the-tone-for-carnivals-ccl-q2-earnings,0.49181120123578326,0.9999772310256958,0.49182239952736034,1,0.49182239952736034,,,,,,,,,,,,,,,,,0.49182239952736034,,,,,,,,,,,,,,,,
2021-06-25,https://www.zacks.com/stock/news/1754268/carnival-ccl-announces-q2-business-update-stock-down,1.0550371525447804,0.999953031539917,1.0550867083427253,1,1.0550867083427253,,,,,,,,,,,,,,,,,1.0550867083427253,,,,,,,,,,,,,,,,
2021-06-25,https://www.zacks.com/commentary/1754118/3-leisure-recreation-services-stocks-to-defy-industry-woes,0.9812216989841446,0.9973001082738241,0.9827357762227461,3,0.475755734671593,1.947569035321567,0.5248825586750783,,,,,,,,,,,,,,,0.475755734671593,1.947569035321567,0.5248825586750783,,,,,,,,,,,,,,
2021-06-28,https://www.zacks.com/stock/news/1754831/zacks-industry-outlook-highlights-camping-world-rci-hospitality-seaworld-caribbean-cruises-and-carnival-corp,0.8729589635057092,0.9864703118801117,0.8902939486780082,4,0.4973496490965177,0.5000020499445733,2.0366443388122715,0.5271797568586701,,,,,,,,,,,,,,0.4973496490965177,0.5000020499445733,2.0366443388122715,0.5271797568586701,,,,,,,,,,,,,
2021-06-28,https://www.fool.com/investing/2021/06/28/why-cruise-ship-stocks-are-falling-harder-then-the/,-0.4871195790319142,-0.8737840056419373,0.5648655489671524,2,0.6160339085505919,0.5136971893837129,,,,,,,,,,,,,,,,0.6160339085505919,0.5136971893837129,,,,,,,,,,,,,,,
2021-06-28,https://www.fool.com/investing/2021/06/28/3-stocks-to-avoid-this-week/,-0.0058760180063054945,9.962916374206543e-05,0.5272391151909734,2,0.5331683943904031,0.5213098359915438,,,,,,,,,,,,,,,,0.5331683943904031,0.5213098359915438,,,,,,,,,,,,,,,
2021-06-28,https://www.zacks.com/stock/news/1755019/royal-caribbean-rcl-resumes-sailing-from-us-with-celebrity-edge,0.587584851667537,0.9991205533345541,0.5880556571225805,3,0.6742923269143459,0.561703463031293,0.5281711814221024,,,,,,,,,,,,,,,0.6742923269143459,0.561703463031293,0.5281711814221024,,,,,,,,,,,,,,
2021-06-28,https://www.fool.com/investing/2021/06/28/carnival-made-truly-fascinating-financial-move/,0.4791616321915108,0.9918619394302368,0.4830930728794367,1,0.4830930728794367,,,,,,,,,,,,,,,,,0.4830930728794367,,,,,,,,,,,,,,,,
2021-06-29,https://www.fool.com/investing/2021/06/29/its-a-cruel-summer-for-cruise-line-stocks/,0.20910885838387586,0.4033935268719991,0.5716019332144354,3,0.6076095545525845,0.5032831041879604,0.6039131409027614,,,,,,,,,,,,,,,0.6076095545525845,0.5032831041879604,0.6039131409027614,,,,,,,,,,,,,,
2021-06-29,https://www.zacks.com/stock/news/1755536/carnival-ccl-q2-earnings-and-revenues-miss-estimates,0.48446643718098675,0.9999719858169556,0.4844800094926541,1,0.4844800094926541,,,,,,,,,,,,,,,,,0.4844800094926541,,,,,,,,,,,,,,,,
2021-07-11,https://www.benzinga.com/news/small-cap/21/07/21926446/the-latest-barrons-picks-and-pans-meme-stocks-astrazeneca-citigroup-and-more,-0.4856718147634197,-0.9811626672744751,0.49499622331997634,1,0.49499622331997634,,,,,,,,,,,,,,,,,0.49499622331997634,,,,,,,,,,,,,,,,
2021-07-12,https://www.zacks.com/stock/news/1760278/stock-market-news-for-jul-12-2021,0.5053162819073642,0.9975572526454926,0.5066057604681281,2,0.48504914214711164,0.5281623787891446,,,,,,,,,,,,,,,,0.48504914214711164,0.5281623787891446,,,,,,,,,,,,,,,
2021-07-13,https://www.fool.com/investing/2021/07/13/why-carnival-stock-keeps-dropping/,0.515334987329793,0.8618895411491394,0.5979130302970234,1,0.5979130302970234,,,,,,,,,,,,,,,,,0.5979130302970234,,,,,,,,,,,,,,,,
2021-07-13,https://www.fool.com/investing/2021/07/13/is-florida-fumbling-the-cruise-line-recovery/,-1.0707400251230634,-0.9973706801732382,1.0722700925772333,3,2.213535586450991,0.5008917859440759,0.5023829053366327,,,,,,,,,,,,,,,2.213535586450991,0.5008917859440759,0.5023829053366327,,,,,,,,,,,,,,
2021-07-15,https://www.zacks.com/stock/news/1761941/heres-why-investors-should-retain-carnival-ccl-stock-for-now,-0.4691864104281915,-0.9812224507331848,0.4781651806658195,1,0.4781651806658195,,,,,,,,,,,,,,,,,0.4781651806658195,,,,,,,,,,,,,,,,
2021-07-15,https://www.fool.com/investing/2021/07/15/why-carnival-cruise-lines-stock-is-dropping-again/,-0.42901838506435763,-0.999670684337616,0.4291093563294836,2,0.6067296778666113,0.25148903479235596,,,,,,,,,,,,,,,,0.6067296778666113,0.25148903479235596,,,,,,,,,,,,,,,
2021-07-16,https://invezz.com/news/2021/07/16/cruise-stocks-on-the-move-after-canada-gives-green-light-for-tourism-resumption/,1.2616538647113882,0.999675989151001,1.262062786746412,1,1.262062786746412,,,,,,,,,,,,,,,,,1.262062786746412,,,,,,,,,,,,,,,,
2021-07-16,https://www.fool.com/investing/2021/07/16/why-norwegian-cruise-line-is-slumping-this-week/,-0.5111598465581985,-0.9999402761459351,0.5111903768176629,1,0.5111903768176629,,,,,,,,,,,,,,,,,0.5111903768176629,,,,,,,,,,,,,,,,
