pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents
2021-05-12,http://www.zacks.com/stock/news/1540911/carnival-ccl-extends-halt-in-operations-on-coronavirus-woes?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1540911,-0.1495883471907786,-0.975779394308726,0.15523245451605325,3,0.2517870373491421,0.10311789953006543,0.11079242666895216,,,,,,,,,,,,0.2517870373491421,0.10311789953006543,0.11079242666895216,,,,,,,,,,,
2021-05-14,https://www.benzinga.com/trading-ideas/long-ideas/21/05/21134823/carnival-and-american-airlines-soar-as-the-spy-closes-higher,-0.28290032936503723,-0.9972285628318787,0.28368654881050676,1,0.28368654881050676,,,,,,,,,,,,,,0.28368654881050676,,,,,,,,,,,,,
2021-05-14,https://www.fool.com/investing/2021/05/14/time-sensitive-why-carnival-corporation-royal-cari/?source=iedfolrf0000001,0.021272646398069455,0.9969086050987244,0.02133861247587768,1,0.02133861247587768,,,,,,,,,,,,,,0.02133861247587768,,,,,,,,,,,,,
2021-05-15,https://www.fool.com/investing/2021/05/15/why-ill-never-own-carnival-cruise-stock/?source=iedfolrf0000001,-0.02432953550232898,-0.8879648248354594,0.02713004984782692,3,0.024934509036866385,0.028214205027485145,0.028241435479129218,,,,,,,,,,,,0.024934509036866385,0.028214205027485145,0.028241435479129218,,,,,,,,,,,
2021-05-17,http://www.zacks.com/stock/news/1565336/stock-market-news-for-may-17-2021?cid=CS-ZC-FT-market_news-1565336,-0.42340695356650515,-0.9410818517208099,0.4581933770725757,2,0.5989435410814562,0.31744321306369516,,,,,,,,,,,,,0.5989435410814562,0.31744321306369516,,,,,,,,,,,,
2021-05-17,https://www.fool.com/investing/2021/05/17/carnival-in-active-discussions-with-cdc-to-begin-s/?source=iedfolrf0000001,-0.020389738881655413,-0.8968200385570526,0.022691178442660317,2,0.02088685864342073,0.0244954982418999,,,,,,,,,,,,,0.02088685864342073,0.0244954982418999,,,,,,,,,,,,
2021-05-18,http://www.zacks.com/stock/news/1570942/carnival-ccl-plans-to-restart-sailing-in-europe-caribbean?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1570942,-0.22666041165782658,-0.7919015884399414,0.29530610038410177,3,0.2909064451476535,0.46183982019034975,0.13317203581430198,,,,,,,,,,,,0.2909064451476535,0.46183982019034975,0.13317203581430198,,,,,,,,,,,
2021-05-18,https://www.investing.com/analysis/3-great-reopening-stocks-to-buy-now-200580837,0.023447016130352015,0.9955533444881439,0.0235637069596288,2,0.027006866233905073,0.020120547685352527,,,,,,,,,,,,,0.027006866233905073,0.020120547685352527,,,,,,,,,,,,
2021-05-19,https://www.investing.com/analysis/momentum-stays-negative-as-crypto-weakness-inflation-fears-outweigh-solid-earning-200581178,3.3051161674517644,0.9818518161773682,3.3662067055286746,1,3.3662067055286746,,,,,,,,,,,,,,3.3662067055286746,,,,,,,,,,,,,
2021-05-19,https://www.benzinga.com/markets/options/21/05/21204335/carnival-options-traders-see-upside-as-cruise-line-returns-to-the-seas,-0.02541532972857478,-0.9946744640668234,0.02555730944493137,3,0.02825800699703194,0.027513486379417314,0.020900434958344857,,,,,,,,,,,,0.02825800699703194,0.027513486379417314,0.020900434958344857,,,,,,,,,,,
2021-05-19,https://www.fool.com/investing/2021/05/19/why-carnival-corporation-stock-slipped-this-mornin/?source=iedfolrf0000001,-0.024557071565585592,-0.9971036612987518,0.024627561618409028,2,0.024999280133753635,0.02425584310306442,,,,,,,,,,,,,0.024999280133753635,0.02425584310306442,,,,,,,,,,,,
2021-05-21,https://invezz.com/news/2021/05/21/carnival-stock-ticks-higher-after-confirming-resumption-of-cruises/,0.17401254235997943,0.3311827580134074,0.1912363115690442,3,0.021602454890166354,0.024888023911361135,0.5272184559056051,,,,,,,,,,,,0.021602454890166354,0.024888023911361135,0.5272184559056051,,,,,,,,,,,
2021-05-22,https://www.fool.com/investing/2021/05/22/where-to-invest-50000even-if-the-market-crashes/?source=iedfolrf0000001,-0.0219951640431257,-0.9074789881706238,0.024237656551658007,1,0.024237656551658007,,,,,,,,,,,,,,0.024237656551658007,,,,,,,,,,,,,
2021-05-24,https://www.fool.com/investing/2021/05/24/royal-caribbean-may-require-vaccination-for-passen/?source=iedfolrf0000001,-0.020973677158461695,-0.9948151707649231,0.021082988855442193,1,0.021082988855442193,,,,,,,,,,,,,,0.021082988855442193,,,,,,,,,,,,,
2021-05-25,https://www.fool.com/investing/2021/05/25/why-cruise-line-stocks-jumped-on-tuesday/?source=iedfolrf0000001,-0.018287514690517936,-0.8807235658168793,0.020729484842749675,2,0.021044238131989152,0.0204147315535102,,,,,,,,,,,,,0.021044238131989152,0.0204147315535102,,,,,,,,,,,,
2021-05-25,http://www.zacks.com/stock/news/1603415/stock-market-news-for-may-25-2021?cid=CS-ZC-FT-market_news-1603415,-0.45385322567423536,-0.9654029309749603,0.4753050304471367,2,0.6315544962291931,0.31905556466508017,,,,,,,,,,,,,0.6315544962291931,0.31905556466508017,,,,,,,,,,,,
2021-05-25,https://www.benzinga.com/trading-ideas/long-ideas/21/05/21285898/royal-caribbean-norwegian-cruise-line-and-carnival-soar-in-a-mixed-day-for-the-market,-0.014835350882309445,-0.7404879927635193,0.020034559678602692,1,0.020034559678602692,,,,,,,,,,,,,,0.020034559678602692,,,,,,,,,,,,,
2021-05-25,http://www.zacks.com/stock/news/1603520/norwegian-cruise-nclh-stock-up-on-us-cruise-resumption-plan?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1603520,0.14116562603670738,-0.01929008960723877,0.47365149663546074,2,0.6278417782560997,0.31946121501482183,,,,,,,,,,,,,0.6278417782560997,0.31946121501482183,,,,,,,,,,,,
2021-05-25,https://www.investing.com/analysis/cruise-lines-cruising-200582234,-0.024060643600076013,-0.9804651737213135,0.02454002879954917,1,0.02454002879954917,,,,,,,,,,,,,,0.02454002879954917,,,,,,,,,,,,,
2021-05-25,https://www.fool.com/investing/2021/05/25/better-buy-disney-vs-carnival-cruises/?source=iedfolrf0000001,-0.0263260859595792,-0.9978868365287781,0.02638247140997799,4,0.024888106870887775,0.02577937016560266,0.02675871194425126,0.02810369665917026,,,,,,,,,,,0.024888106870887775,0.02577937016560266,0.02675871194425126,0.02810369665917026,,,,,,,,,,
2021-05-26,https://www.fool.com/investing/2021/05/26/carnival-royal-caribbean-and-norwegian-race-agains/?source=iedfolrf0000001,-0.004038411261918402,-0.23585760593414307,0.021999795333518937,2,0.02047757747968359,0.02352201318735429,,,,,,,,,,,,,0.02047757747968359,0.02352201318735429,,,,,,,,,,,,
2021-05-27,http://www.zacks.com/stock/news/1613974/royal-caribbean-rcl-to-resume-sailing-in-us-waters-from-june?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1613974,0.14240647190935837,-0.019569844007492065,0.4751348294984424,2,0.6308084439820629,0.31946121501482183,,,,,,,,,,,,,0.6308084439820629,0.31946121501482183,,,,,,,,,,,,
2021-05-27,https://www.fool.com/investing/2021/05/27/royal-caribbean-to-become-first-cruise-line-to-sta/?source=iedfolrf0000001,-0.020596367825872288,-0.98985356092453,0.020807489752964203,1,0.020807489752964203,,,,,,,,,,,,,,0.020807489752964203,,,,,,,,,,,,,
2021-05-27,https://www.investing.com/analysis/strong-earnings-roll-on-with-nvidia-best-buy-jobless-claims-hit-new-covid-low-200582741,0.019791699007686615,0.9772241115570068,0.02025297858866027,1,0.02025297858866027,,,,,,,,,,,,,,0.02025297858866027,,,,,,,,,,,,,
2021-05-28,https://www.fool.com/investing/2021/05/28/should-you-buy-carnival-before-it-goes-back-up/?source=iedfolrf0000001,-0.8247569010994114,-0.9970279335975647,0.8273407755026853,3,1.1324308453423841,0.0198107105385127,1.329780770627159,,,,,,,,,,,,1.1324308453423841,0.0198107105385127,1.329780770627159,,,,,,,,,,,
2021-06-02,https://www.fool.com/investing/2021/06/02/disney-follows-carnival-royal-caribbean-and-norweg/?source=iedfolrf0000001,0.006650596557722031,0.32941633462905884,0.022886692919745422,3,0.020156930788776797,0.02423838366681226,0.024264764303647213,,,,,,,,,,,,0.020156930788776797,0.02423838366681226,0.024264764303647213,,,,,,,,,,,
2021-06-04,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7467-B92D42E2593F%7D&siteid=rss&rss=1,0.016316056652950224,0.6786617040634155,0.02402957582529596,2,0.02411590807589064,0.023943243574701286,,,,,,,,,,,,,0.02411590807589064,0.023943243574701286,,,,,,,,,,,,
2021-06-04,https://www.zacks.com/stock/news/1656957/carnival-ccl-stock-sinks-as-market-gains-what-you-should-know,-0.2808492274924415,-0.9923954010009766,0.28300133919319237,1,0.28300133919319237,,,,,,,,,,,,,,0.28300133919319237,,,,,,,,,,,,,
2021-06-07,https://www.marketwatch.com/story/carnival-confirms-restart-of-cruises-from-u-s-ports-on-fourth-of-july-weekend-11623089500,0.10011870666334356,-0.08380681276321411,0.1533402309038155,2,0.02755406206638608,0.27912639974124487,,,,,,,,,,,,,0.02755406206638608,0.27912639974124487,,,,,,,,,,,,
2021-06-08,https://www.fool.com/investing/2021/06/07/carnival-confirms-july-relaunch-of-cruises-from-te/,0.006243232383551398,0.3093011975288391,0.025263396669884457,3,0.021574557808659644,0.026529106371116558,0.027686525829877164,,,,,,,,,,,,0.021574557808659644,0.026529106371116558,0.027686525829877164,,,,,,,,,,,
2021-06-08,https://www.zacks.com/stock/news/1674513/4-leisure-stocks-to-buy-as-economy-reopens-further,1.3546098055622051,-0.015131443738937378,1.426515672677282,2,2.8319738556592498,0.02105748969531434,,,,,,,,,,,,,2.8319738556592498,0.02105748969531434,,,,,,,,,,,,
2021-06-16,https://www.fool.com/investing/2021/06/16/royal-caribbean-cancels-cruises-after-another-covi/,-0.020013488304721973,-0.9830515682697296,0.020358849885651988,2,0.020389836404945082,0.020327863366358896,,,,,,,,,,,,,0.020389836404945082,0.020327863366358896,,,,,,,,,,,,
2021-06-16,https://www.benzinga.com/analyst-ratings/upgrades/21/06/21588401/benzingas-top-ratings-upgrades-downgrades-for-june-16-2021,-0.025840008762930983,-0.9985154271125793,0.025878427174283014,1,0.025878427174283014,,,,,,,,,,,,,,0.025878427174283014,,,,,,,,,,,,,
