pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_1_sents,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents
2021-05-13,http://www.zacks.com/stock/news/1545413/the-colonial-pipeline-outage-heres-what-you-need-to-know?cid=CS-ZC-FT-analyst_blog|industry_focus-1545413,-1.8036786793845994,-0.9905126690864563,1.8266790847123202,2,2.770020467052788,0.8833377023718523,,,,,,,,2.770020467052788,0.8833377023718523,,,,,,,
2021-05-13,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7416-63C2C672118E%7D&siteid=rss&rss=1,-0.8427635230107149,-0.9992852807044983,0.8433662931736218,1,0.8433662931736218,,,,,,,,,0.8433662931736218,,,,,,,,
2021-05-14,https://www.investing.com/analysis/jets-are-lifting-200580229,-0.4784072252155449,-0.8376907110214233,0.5711024593220182,1,0.5711024593220182,,,,,,,,,0.5711024593220182,,,,,,,,
2021-05-14,https://www.benzinga.com/trading-ideas/long-ideas/21/05/21134823/carnival-and-american-airlines-soar-as-the-spy-closes-higher,-0.26239914901526146,-0.9972285628318787,0.2631283928231195,1,0.2631283928231195,,,,,,,,,0.2631283928231195,,,,,,,,
2021-05-14,https://www.fool.com/investing/2021/05/14/why-airline-stocks-are-up-today/?source=iedfolrf0000001,-0.4300259866281919,-0.9485687613487244,0.45334192327476464,1,0.45334192327476464,,,,,,,,,0.45334192327476464,,,,,,,,
2021-05-17,http://www.zacks.com/stock/news/1565336/stock-market-news-for-may-17-2021?cid=CS-ZC-FT-market_news-1565336,-0.04438975648347484,-0.9410818517208099,0.047082059707513,2,0.045606276748583016,0.04855784266644298,,,,,,,,0.045606276748583016,0.04855784266644298,,,,,,,
2021-05-18,https://www.benzinga.com/markets/options/21/05/21184035/pete-najarian-sees-unusual-options-activity-in-american-airlines-and-sabre,-0.04785357325337056,-0.9962879419326782,0.048031870345173915,1,0.048031870345173915,,,,,,,,,0.048031870345173915,,,,,,,,
2021-05-18,https://www.fool.com/investing/2021/05/18/delta-fights-back-american-airlines-jetblue-boston/?source=iedfolrf0000001,-0.47186266173079455,-0.9096522927284241,0.5187286015797123,1,0.5187286015797123,,,,,,,,,0.5187286015797123,,,,,,,,
2021-05-20,http://www.zacks.com/stock/news/1582620/southwest-airlines-luv-gives-bullish-cash-burn-update-for-q2?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1582620,-0.48092205705388297,-0.9910893142223358,0.48538422522380475,2,0.5053644700674449,0.4654039803801646,,,,,,,,0.5053644700674449,0.4654039803801646,,,,,,,
2021-05-21,https://www.benzinga.com/markets/options/21/05/21238312/options-traders-think-american-airlines-stock-will-soar,-1.2374964458573579,-0.9813956022262573,1.272169428294385,2,2.496239756708605,0.048099099880164864,,,,,,,,2.496239756708605,0.048099099880164864,,,,,,,
2021-05-22,http://www.marketwatch.com/news/story.asp?guid=%7B21005575-02D4-D4B5-4572-D22C24075151%7D&siteid=rss&rss=1,-0.21472704582972107,-0.5104078650474548,0.42069697693580205,1,0.42069697693580205,,,,,,,,,0.42069697693580205,,,,,,,,
2021-05-22,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7425-C2D5406ECE21%7D&siteid=rss&rss=1,-0.9567859279474402,-0.9825571179389954,0.9737713059922536,1,0.9737713059922536,,,,,,,,,0.9737713059922536,,,,,,,,
2021-05-24,http://www.marketwatch.com/news/story.asp?guid=%7B20C05575-04D4-B545-7446-CD961062E9FA%7D&siteid=rss&rss=1,-0.04837563320999861,-0.9996910095214844,0.04839058544014941,1,0.04839058544014941,,,,,,,,,0.04839058544014941,,,,,,,,
2021-05-24,http://www.marketwatch.com/news/story.asp?guid=%7B48E1E0A8-B8D3-11EB-BA53-0E48B7786B3E%7D&siteid=rss&rss=1,-0.43121552176345856,-0.9849162101745605,0.43781949906889295,1,0.43781949906889295,,,,,,,,,0.43781949906889295,,,,,,,,
2021-05-25,http://www.zacks.com/stock/news/1603479/american-airlines-aal-to-offer-additional-flights-to-spain?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1603479,-0.0023619152007430047,-0.01677575707435608,0.04732388356115352,2,0.04572329862118662,0.048924468501120415,,,,,,,,0.04572329862118662,0.048924468501120415,,,,,,,
2021-05-25,http://www.zacks.com/stock/news/1604866/alaska-air-alk-issues-upbeat-cash-flow-projection-for-q2?cid=CS-ZC-FT-analyst_blog|company_news_-_corporate_actions-1604866,0.05272318524607705,-0.003798842430114746,0.5950510310996009,2,0.6503474982630699,0.5397545639361317,,,,,,,,0.6503474982630699,0.5397545639361317,,,,,,,
2021-05-25,http://www.zacks.com/stock/news/1603415/stock-market-news-for-may-25-2021?cid=CS-ZC-FT-market_news-1603415,-0.08883326700184802,-0.9654029309749603,0.09349991172842603,2,0.13817589174238054,0.04882393171447152,,,,,,,,0.13817589174238054,0.04882393171447152,,,,,,,
